,Review,Polarity
4106,price cons would expect atleast average selfie camara bad exposed softness ois main camara someone hands shakey noise image especially low light event says like layer cooling buy marketing purposes getting warm not heat like c summer expect c playing games outdoor usage normal usage heating issue case provided not,Neutral
4107,purchased phone lot research requirements good internet connectivity good battery good camera loud speaker following findings terms pros cons pros call quality good network connectivity better earlier phones redmi note galaxy speaker loud phone feel hand ok not flagship cons poor rear low light front camera compared k cheaper got many go,Positive
4108,best value money bang bucks pro flagship killer hardware performance smooth butter made power users bezel less amoled display top notch impressive colours colour seperation deep blacks option set display antiflicker mode accessed display setting menu design software performance average pinch unpinch screen access wide ulrawide zoom zoom functions,Positive
4109,selfi camera monthly problem display touch poor fingerprint poor processor speed working performance nice display quality good camera good pop camera nice looking led light also money worth,Positive
4110,hardware powerful feel comes hand beautiful enough catching attention surroundings even display quality brilliant enough people ask phone still sometime feel mi isnt complete justice kind hardware sometime feels like phones mi phone also lacking fully optimisation hardware powerful still see normal kind mi ui basic,Positive
4111,redmi k pro gb purchased first sale till issue found forgot word lagging tasks super first smooth sd battery enough day average usage fast charging also good battery fully charged minutes camera would better not fulfill expectations found little bit hottie playing pubg minutes cools quickly display finger print scanner good someti,Positive
4112,best flagship phone redmi killer looks latest processor sd worth every penny camera pics outstanding oled display awesome days battery life moderate use youtube app loved blue colour got rs k booked alpha sale effective price rs k go,Positive
4113,wow exellent design wow performance price perfectyou need exellent designfastest performancebig batteryperfect shots take pictures camerafast chargeramoled displaybwith th faster fringer print scannerpop camera means full view displaythat means got everything even big brands got look price differencenote even one plus phone got price reduction year due competition segment poco redmi k pro not,Neutral
4114,excellent phone great value money play heavy games like pubg run smooth monts frames drop notice lag multiple squads place android,Positive
4115,like performance heavy user fulfill needs iphone plus works must better phone iphone better phone every possible expect bettery display bettery display think not worth,Neutral
4116,good camera love played pubg balanced extreme think warm issue otherwise good product look like premium,Positive
4117,buy beast device good display perfomance camera high res audio chip stylish design good sound quality phone speaker fast charging support gb gb basic heating battery battery good ads not buy beast stereo speakers slider button silent pop selfie slow many people prefer stock miui micro sd memory slot slippery glass design need backcase provided w charger even though suppo,Positive
4118,pro good back cameras good processor performance good buttons guestures good full screen mode graphics fingerprint sensor unlock charging time good try add con fingerprint sensor works slow take attempts unlock annoying slow motion videos capture taking last quarter video means sense feature useless needb improved add watt charger k pro box make sense price show,Neutral
4119,really really good phone k got phone k feel much lucky first time used xiaomi st time loved product much battery back much good used phone randomly phone battery work activities approx hr photography passion photographic eye camera good range anyone want buy phone want say one sentence go fo,Positive
4120,awesome device chinese performance superb battery good average camera n display good amoled nice colours playing pubg awesome,Positive
4121,things proper bt try install one font phone n start phone installation phone not able start need wipe data camera picture quality not able mark low light except everything alright speed superb performance good easily give marks marks,Positive
4122,awesome phone snapdragon fingerprint unlock takes seconds unlock sometimes not highly sensitive playing games top part popup camera opens becomes hot hope things get better miui give options make display hz,Positive
4123,waste invest phone took partner camera not soo nice front camera normal night mode gives good output battery life good fast charging else phone similar cheap phones like brands not k boycott china products,Positive
4124,best mobile flagship phone display processor camera best class apearence phone good dream mobile phone buy price finally bought phone july flipkart sale bought phone rs exchange old phone mi max thanks flipkart days delivery,Positive
4125,gcam produces stunning photos versatility appreciated software updates worse budget phone battery life average best even w charger charging time long flagship killer looks great stereo speakers reno x zoom k makes much sense good phone priced k,Positive
4126,thinking buy budget range high performance phone best option youit real feel wide shots super potrait shots also flagship phone notch pop camera missing ir blaster okspeaker crispy sound realistic feel music wat charging min full chargeand superb feel hand light weight best colour white must buy,Positive
4127,stock camera great night mode sucks use gcam low light photography battery performance great ui smooth runs android games flawlessly games tested doom return castle wolfenstein serious sam rockstar titles call duty mobile pubg mobile snapdragon perfect wii gamecube emulation use dolphin mmj emulators including citra mmj ds titles run fine looks exquisite actually pretty durable lacks ir blaster expandable stora,Positive
4128,overall happy performance camera also good pop camera also good unlike many reviews not find slow phone quite heavy weight sometimes difficult hold display awesome battery performance also good fast charging facility also cool phone gets charged hour time percent overall happy,Positive
4129,sharing review days usagepros good looking phone nice battery back super amoled screen makes screen vibrant color camera awesome selfie camera pubg review tested highest settings game run like buttery smooth lag frame drop graphics looks awesome call duty game review awesome graphics butter smooth play lag crashed game hours play believe could game issue not phone cons,Positive
4130,mi need work software time not show contact details address book little bug heavy phone usage battery last hrs front camera superb back camera show quality mp also pics low light also not amazing expected little heavy weight,Neutral
4131,excellent product completely value money pop camera works perfectly well lag behind face unlock really slow would recommend using display fingerprint quicker back camera works like charm records video k fps mp camera clicks breathtaking photos ultra wide angle lens good job coming day day performance gaming performance face troubl,Positive
4132,good primary camera camera quality probably best price point screen screen not disappoint touch awesome responsive colors vibrant true processor second best android processor market go wrong processor capacity feels snappy would good games market body feel good not feel cheap okish selfie camera could better speaker,Positive
4133,guys long term review k pro user since last october device simply perfect total package let point everything killer looks premium build quality expose back graphics risking also use cheap transparent cover recommend riggear back cover costs around posted pictures compormise protection camera good flagship could done better yet iam happy,Positive
4134,not compare product product every smartphone better way list get effectively affect sd best processor market g unless g comes near future india covered best specs departments either gaming performance multi tasking day day uses general public perception good processor add much value c,Positive
4135,whoever saying expensive sure dont idea processor n performance device cheapest smartphone snapdragon premium features budget price totally worth poco launcher great addition indian retail unit cons camera low light could better little heating problem charging not using first days pros design performance camera value money,Positive
4136,first review flipkart devices ever bought device look feel great snappy display treat eyes would say best mobile devices colors accurate p use less battery comparison qhd display sam camera good awesome use gcam application ported mi good colors hdr enabled main feature like battery performance lost damn hrs screen time full charge,Positive
4137,describe single sentence amazing mobile awesome specs reasonable price let explain pros cons pros build quality time redmi great job build quality comes corning gorilla glass front back aluminium frame looks premium hold hand display fhd amoled display beautiful visual experience great camera rear camera mp mp mp captures great pictures depar,Positive
4138,written review using phone last day pros fabulous display looks really premium hands charge full battery lasts day u turn auto brightness dual gps system phone speed amazing bcz processers cons heats little bit charging playing two pubg game heats litely camera good needs improve bit fingerprint scanner works,Positive
4139,true performance beast significant price best purchase ever made poco f op consideration think ufs would make visible difference every day usage oxygen os preference pretty fine miui people say little overpriced china yes little bit explained price almost perfect downside alfa sale xiaomi gimmic challenge formula driver reaction times not xiao,Positive
4140,ordered phone july received product manufactured way back sept phone great makes doubtful might received refurbished product old everything great phone except size screen personally love big screen phones phone screen feels small even though comes inch screen may fine people screen way much elongated width narrow,Neutral
4141,flagship snapdragon processor amoled display great screen refresh rate good gaming aswell heat much graphite cooling stacks camera decent enough price range real value money sturdy built quality premium looks feel device not feel like mid ranged device flag ship killer,Positive
4142,good purchase offer slightly heating camera charging satisfied purchase special audio chip inside bit hb support pocoluncher popup camera good experience use screen gaurd reduced screen size,Positive
4143,excellent value money flagship snapdragon excellent performance battery life awesome heavy processor camera quality good not excellent need expect much display full screen make u feel better supports also fast charging w eles w premium quality design finally value money smooth experience pop make high notification light,Positive
4144,value money product get rs sbi debit cart discount benifit camera ok gives u good picture colour not mark zoom pics photo distorted phone good pub g lag powerful snapdragon procecor overall good purchase,Positive
4145,pubg lover go better invest little buy oneplus device starting pubg run smoothly month usage lag like hell u get frustrated later u regret user regretting choosing k pro one plus,Neutral
4146,review flipkart superfast delivery flipkart get star timeliness delivery process could better back old device data well advance allow sms latest call logs still give delivery aspect talking blunt sharp display compromised one brightest screen available market today even step ahead phone sitting higher bracket se,Positive
4147,hype worth itpros nice battery battery beast say good performance decent displaycons camera needs lot improvementthe image quality camera similar note pro point costly phone pubg high graphics frame rate heats phone xiaomi needs improve os efficiency miui apps need lot extra permissions want private data want agree use app gorilla glass,Positive
4148,not forget uncheck ads start online video streaming not continuous apps like hotstar prime video netflix good enough tube think network provider issue used sim last phone worked fine might software issue xiaomi bad front selfie mobile seems like value money really know mobile tech get one plus better phone,Neutral
4149,hello phone ok giving months usage battery gives day screen amoled one main reason buy phone performance not game lover sometimes phone get hanging say minutes nothing works not flagship phone charger charging charge start disconnect charger frequently issue may software problem camera mp anothe,Positive
4150,using months pros design build quality amoled display picture quality rear camera quality dark mode phone lit multiple cool ambient screen settings display fingerprint new updates comes first compare redmi devices performance mm headphone jackcones sim tray not much effective pubg gameplay hdr extreme expect remaining settings excellent gameplay ir blaster slow faceunlock not big problem,Neutral
4151,cant say much great value great performance could ask price would camera standard great likes premium great not premium great gets jobs done nicely would wish details flexibility present battery life standard sot game time within expected values miui two sides ever gives lots features convenience unlike stock disable persistent ads ar,Positive
4152,cons first many glitches phone popup camera popups automatically inside pocket receiving video calls picture picture option not available video calls popup camera goes exiting video call window build phone delicate build popup camera low grade everytime not fits place battery life not mah battery drains fast compared flag,Neutral
4153,fingerprint sensor success rate successful unlock try camera main feature lots noice images video stabilization poor change camara mode evry time capture foto blurr launch app battery battery good even charging fast speaker loud enough bace missing overall good thousands highly overpriced put engine ferrari ram rom processor maruti suz,Positive
4154,best camera really good performance best screen phone features wonderful,Positive
4155,first thought quite good performance months using feel glitch shuttering display usually using pubg not perform well months try replace find solution couple months gone shows freezing screen playing mean get struck playtime even work touch also automatically popup windows without touching sold olx months usi,Neutral
4156,phone best phone xiaomi till date used many phones like mi mi redmi note pro performance phone par one plus smartphones thanks premium snapdragon processor using since dec really enjoying miui update smooth gave many new ui improvements plus point need waste money screen protector guard screen scratch free,Positive
4157,good phone regarding price months since purchased used every possible way pros camera back cameras perfect front not great thats gcam performance performance great pubg plays good smooth extreme hdr extreme fps drops like hell display awesome complaints fhd amoled perfect cons os not fan miui version good best price got,Positive
4158,ok used nokia phone great display expected finger print sensor isnt working properly gaming beast camera good selfie cam poor pop camera slow selfie lovers waste battey long lasting played pubg hdr extreme frame rate hrs good thing charger get w charger takes hrs nearly could put w charger inbox suggest th,Neutral
4159,wow absolutely stunning performance redmi included lot options really love product good specifications,Positive
4160,phone really good performance good battery not mark fast charger quickly boost battery,Positive
4161,good heavy mobile still need improve quality ui camera not good low light condition cannot say completely flagship phon processor flagship process still gaming stuck charing mobile get hot nice fast charging experience front camera aslo need stabilization loud sound single speaker built quality good cost rs still get even basic headphone flagship,Positive
4162,reviewed days camera works fine clicks good pictures display good battery also good e well optimized snapdragon work pubg mobile works fine know render lag render lag happens good internet connection render lag decreases otherwise phone beast played pubg mobile asphalt legends call duty mobile work flawless even high graphics,Positive
4163,writing using week build quality excellent performance really good camera performance excellent outdoor condition not mark indoor low light condition pop selfie camera system works beautifully overall good phone,Positive
4164,everything fine device back panel glass not much strong broken without placing heavy loads within monthsi think redmi quality tests glass display glass display glass also got scratches bike keys pocket used moto e previously glass reliable never got scratches keys device performance good like speed ram management camera nice watchi,Neutral
4165,using phone past year detailed review pros camera really good specially portrait shots night time also decent job display fingerprint scanner pretty fast not fastest though gets job done display pretty good problem harsh sunlight also sound earpiece pretty loud speaking well complaints battery good moderate usage last whole day cons,Positive
4166,good phone nice gaming like pubg lag classic match frame drop competitive match,Positive
4167,great performance price pros snapdragon everything seamlessly storage enough ram memory management good triple camera setup works display looks much better see devices notch holescons snaps front facing camera disappointing timesstill worth price june,Positive
4168,used phone week confident completely satisfied quality gives user complete flagship experiencespeaker good well camera thinking pubg running device let let tell great experience even recording,Positive
4169,camera quality outstanding phone also good games like pubg cod etc overall features good really like phone,Positive
4170,good phone fast good camera would even better would provide transperent case red coloured case,Positive
4171,good phone really like nice look crisp display speed think like poco f camera little bit none less not bad happy would happier phone priced k think bit expensive,Positive
4172,great device previously using samsung galaxy hardware wise sure upgrade processor camera usually use gaming snapdragon amazing engine u r planning buy phone go ahead compare realme x pro u extend ur budget k go realme else not bad deal,Positive
4173,awesome phone good sound quality nice screen resolution good buy,Positive
4174,writing review using around months phone good good speedit good camera problem found phone heats playing games like pubg game performance good mins playing wil make hot,Positive
4175,excellent phones cooling system smooth per name superb camera result vlog mode added miui superb video recording memories lofe k video recording quality surprising nad super slow motion really name many feature branded phone valuable love thankyou xaiomi mi phones thankyou flipkart product delivery fast name thankyou much,Positive
4176,one day completedandroid updated touch performance excellentback cover good feel hard material good designbuying price inruppes best exchange finger sensor good use spigen back cover best marketspeaker sound goodcall reception good,Positive
4177,long term review year july since im using phone awesome experience super performance aspects like day everyday totally worth,Positive
4178,good nice product really real value money love k pro thank flipkart,Positive
4179,real flagship killer undr price range powerful performance amazing camera experience amzing display amazing gaming good batery backup overall excellent product one demerits found product heats fast taking pictures outdoor otherwise good product pictures clicked using camera see,Positive
4180,excellent phone got phone k flipkart sale exchanged old phone got rsi ordered march got delivered may due corona virus coming thie phone phone awesome value money cameras not best excellent front camera bit poor battery backup good watt charger box quite fast yu need watt charger costs rsdisplay awesome amoled display playing pubg,Positive
4181,great product fast lags decent camera lot customization options amazing price,Positive
4182,excellent camera superb performance mind blowing amoled display go without hesitation full view display pop camera sd camera api support enables use gcam u get excellent pictures even low light big thanks flipkart delivery almost months bcoz lockdown deliver product safely,Positive
4183,pretty good phone tough sturdy dropped million times like drake drops beats nothing happened camera pretty good shows every pore blackhead clearer bathroom mirror battery life pretty good considering amount netflix streaming would recommend,Positive
4184,best best phone used till date love year use,Positive
4185,mobile absolutely good price little bit high performance really incredible medium user works pretty good,Positive
4186,totally value money mind blowing display smooth performance even playing pubg hours daily lag heating issue battery backup also good enough last one day easily not gamer come watts fast charger charging time quite better normal daily charger camera quality aslo good quad camera,Positive
4187,one great experience android though stock android lover still miui good enough,Positive
4188,really like phone performance look best phone k k really recommend buy worthy phone,Positive
4189,really great value money xiaomi satisfied performance feels great hand not upto mark music lovers pros known cons glares n ghosting night photography music output not powerful normal earphone comparing old mi phone mia may good hi dac earphone,Positive
4190,really good mobile price pretty much happier performance camera not upto mark really value money go,Positive
4191,great mobile redmi xiaomi pop camera cool working properly battery backup good enough heavy work stays hrs display body fantastically design keep without screen guard corning gorilla glass also attract scratches fast,Positive
4192,writing review months uasage best phone price performance apps nd every usage superb baterry back good enough whole day usage charging time around min back camera gives stunning photos front camera good data transfer using otb good not best display also good happy satisfied,Positive
4193,worth money fantastic camera battery life fast charging another fabulous spec little bit heavy matter,Neutral
4194,days since using phone love phone top notch display camera specially front high performance great look many hidden features yet explore battery backup could better however still gives hours backup high usage,Positive
4195,overall phone good processor decent camera budget around k best option go,Positive
4196,redmi k pro excellent value money phone lacking software miui though not bad since long using oneplus oxygen os better sound good quit loud camera photo quality okay hope improve one download gcam get better result overall good phone price,Positive
4197,perfect beast price point bought flame red colour actually looks catchy gb variant amazing battery lasts longer performance processing capabilities higher side camera quality best sound output superior charge fast charger comes box heating issue customise os also advertisement popped till would definitely recommend buy product fully satisfied,Positive
4198,say phone superb superb value money camera good set rear camera shoot fantastic pics gcam op performance not disappoint even long gaming session not heat best thing phone gorgeous distractions amoled display many brands not opting pop camera good option getting notch free experience looks phone makes,Positive
4199,purchased mobile rs real camera awesome selfie camera ok okperformance good better life good,Positive
4200,battery camera wise not mark performance wise u find issues overall great phone performance wise,Positive
4201,badass phone mf fast pretty good camera price loving day bought bast think buy,Positive
4202,good phone flagship processer primary camera ok front camera need improvement redmi need big change music department sound output speaker headphone ok not good flagship like u want true value money not music lover,Positive
4203,good camera overall package excellent face unlock feature could better sowftware thing might get better updates one plus using kind satisfied overall package,Positive
4204,good phone value money ir blaster like redmi phones like redmi phone processor superb master piece go value less least k,Positive
4205,best flagship phone k truly fulfills said specifications except night mode camera operations game booster good gaming lovers provide smooth lag free game play like pubg asphalt etc overall best class thanks flipkart,Positive
4206,loved perfect though realme x pro better didnot like notch good,Positive
4207,think readmi k pro nice mobile price flipkart app good delivery fast better,Positive
4208,well bought phone since month review base period performance light user gaming usually best features phone stylist look camera performance great oneplus speed seamless yes mm jack earphones apprently day one feature u want budget phone snapdragon easiest choice,Positive
4209,everything awesome u use cardoffer got price awesome mobile power packed u get recommend realme x pro not like dewdrop notch u get fullview movie experience awesome pubg,Positive
4210,phone really good best value money flagship mobile bought sale best price,Positive
4211,blindly go itafter seeing mutiple reviews finally decided go k pro decission good really happy performance phone actually looking good camera phone k pro survived needpros camera day light battery backup display build qualitycons camera low light conditionsif want want capture good pictures night mode install google camera giving decent pictures,Positive
4212,planning buy one go got k one best phone cheap price go want performance superb display battery life not show use oneplus pro show got miui android combo super amazing hdr graphics extra smoothness makes pubg interesting,Positive
4213,writing feedback using phone week quite gd phone student well engineering also camera ki superb nd performance top notched overall doubt buy buy nd realize money good pace peace better oneplus,Positive
4214,valuable phone every criteria excelled expectations criteria camera superb camera better oneplus battery excellent decent use used continuously drains faster performance expect something faster flagship device device os faster infact fastest faster even pocof value money close ur eyes guys go not disappoint u charging fast ch,Positive
4215,great phone price jump samsung j series redmi flagship great display awesome performance planning buy poco f since f released since f went spiritual sucessor,Positive
4216,fantastic phone price waiting k decided since prefer phone amoled display battery charging speeds good enough gets boost w charger display beautiful phone,Positive
4217,using phone months pros fast clean processor good build quality good displaycons bad front rear cameras front camera bad display finger print sensor not work properly overall worth price,Neutral
4218,good product price high many cost available k worth money quality uses good performance also best battery required k mah slow battery performance,Positive
4219,great phone cost spend blazing fast flagship snapdragon processor makes everything including gaming buttery smooth awesome mp camera works good even low light battery good enough full day high use pop camera good eye catcher public brings bezel less amoled display superb indisplay fingerprint scanner totally great package pay,Positive
4220,best phone pubg affordable price best thing processor rs phones,Positive
4221,things like abt phone good performance great hardware notch display good primary camerathings didnt like abt phone fingerprint unlock slow charging speed not fast honest oneplus reaches minutes faster front cam quite average not sense flagship killer not big fan miui thats con,Positive
4222,phone quite amazing superb camera decent battery life nice display overall good buy thing like many mi apps part package previously using default android theme previous phone take sometime used new mi theme overall would recommend phone anyone decent buy k,Positive
4223,phone price infused probably great features smartphone love overall experience best recommended phone budget k,Positive
4224,product promising comes reasonable price comes specifications price l really low get good results return spending less money display good performance mark look catchy must buy product mid range buyers,Positive
4225,best phone buy range portrait mode k video recording slow motion not much quality videos best part camera want dslr like pics best option ti buy nothing say performance especially good heavy games display quality good,Positive
4226,superb phone price segment bought big billion day sales thought miui would disappointing purchasing totally wrong ui completly different comes poco launcher ui comparably similar one plus even comes app drawer game booster etc coming performance awesome play pubg frames per second lot enemies around drops frames per,Neutral
4227,pros eye catching super amoled display premium build look feels like iphone max hand popup camera light notification custom sounds decent battery charger faster redmi sd everything smooth open faster better gaming lags even pubg cons wifi driver issue phone wifi driver issue disconnect automatically second reconnect connected network wifi data suddenly drops play games like pubg u cant use wifi data,Positive
4228,great purchase camera display battery speed everything great sound bit less try adding dolby used lenovo phones dolby control tv home appliances ir blaster like redmi phones except great phone,Positive
4229,bought redmi k pro expecting good camera experience disappointed gcam improves camera experience positive side display nice notch less battery excellent day use charging speed good enough watt charger issue speakers call quality sefey cam fancy pop fails retract sometimes,Positive
4230,excellent premium phone budget bang money excellent finish dual gorilla glass front n back popup camera one gets fill view display amazing viewing experience battery backup camera quality also superb thanks mi bringing premium handset affordable price,Positive
4231,great product bought big billion day sale n fully satisfied performance functioning mobile battery back also nice works day totally fine charge fully,Positive
4232,everything good phone except battery life moderate use lasts hours charging pretty fine takes approx hr charge quick watts charger supplied along mobile metallic back nice packing not good compared mi phones camera features better asus phone nightlight capture quite ordinary pop front camera function not fast selfi looks ok,Positive
4233,best phone price wait sale get k sd fells super fast comes base gb ram sluggish feel gigs storage enough camera quality nice ultra wide telephoto come handy phone looks awesome feels great hand weight distribution nice not feel bulky,Positive
4234,absolute paisa vasool ai provides multiple photo enhancers pictures video auto selected background music multiple video effects modules personalized needs matter minute one fastest processors gb ram fast charge awesome display latest android subtle stunning looker pearl white color looks totally premium people glance seen many turn take second look price getting thi,Positive
4235,superb product good sound quality battery backup awesomedisplay good front camera times not popup built material also superbultra fast speed working gaming also photo quality good times may disappointed good product price range worth money,Positive
4236,phone good battery needs improved charging speed goodcemera not expectations photo needs eddited shoot front cam vas good,Positive
4237,good mobile gaming quality good battery performance well good,Positive
4238,awesome phone price point given specs sheet carries awesomeit offers great gaming experience equally great camera stock camera nice u install gcam comes another level display also great perfect watching movies playing gamesthe battery backup good watt charger makes greatthe device gets little warm playing games like pubg mobile cod happens almost every pho,Positive
4239,best phone bought good performance judge camera friends say camera good battery life awesome fast charge encountered much ads normal mi phones plenty,Positive
4240,used phone first sale india nice budget range phone performance snapdragon processor gaming basically like processor phone processor main thing control whole function phone little bit disappointed afer days use shows scartches near charging port colour coating side metallic part phone not fine overally satisfied pho,Neutral
4241,using month phone worthy pricing bracket camera pro mode could much better though battery powerful casting phone smart tv easy drop dedicated menu sport ringke military camo case give sturdy feel protection go budget around k,Positive
4242,average phone light adjustment screen not good sunlight photos not look good sunlight phone faster good pubg,Positive
4243,using past months decent phone issues performance snapdragon processor super amoled display gives vibrant colors easy eyes inch screen fits bill end end display not selfie guy would usually consume media pop camera works rear camera job day light conditions soft night miui give issues date ad buzz going n,Neutral
4244,best value money smartphone available wonderful display excellent battery life top notch performance,Positive
4245,awsome product camera fantastic battery also good performance not much effective compare processor price,Positive
4246,hands best phone price range sleek slender super fast really not think twice absolutely brilliant phone redmi,Positive
4247,got need good camera stunning display super fast charger great look etc regret purchase,Positive
4248,phone best value champion since got kcamera good display good battery betteroverall one best phone price range,Positive
4249,fall love display looks sturdy built splendid hefty feedback camera average neither good bad totally contrary advertised issues sharpeners better install gcam better use camera battery good easily last throughout day,Positive
4250,performance wise good not satisfy camera touch things good camera work good day performance night bad,Positive
4251,kudos xiaomi giving flagship level price range good performance nice display better camera felt bad packing flipkart side,Positive
4252,good camera performance love redmi k pro thanks flipkart fast delivery days packing bad covered thin card board,Neutral
4253,camera front camera good feels like sub k phone selfie camera old phone mi ultra pixel selfie camera feel performed better rear camera performs decent natural light quality suffers artificial lighting us unusable low lights compared flagships performance performance excellent lags playing pubg continuously hrs slight heat not drastic u hold phone,Neutral
4254,nice phn camera not dat good yes dis range best phn market giving review using months,Positive
4255,tight budget good purchase good premium use increase budget purchase one plus pro better premium,Positive
4256,good mobile everything best price price body give spec redmi value money recommend mobile,Positive
4257,month far hv using dis gadget pretty much satisfied performance rear look catchy esp dat gradient pattern something loved mch gameplay smooth without lag far battery bckup slight less expected nevertheless rest mark,Neutral
4258,using mobile display gorgeous battery life good not expect day battery life phone working end day charge next day camera good could better color profiles lense match ask price point ui ui not fan bloatware uninstall front camera could bit wide feel close face android works fin,Positive
4259,using encountered lag camera amazing photos bit less great night overall great value money would recommend,Positive
4260,best market everything awesome except camera night shots mi love hence gave importance oneplus better given watt charger box,Positive
4261,super amazing phone great performance good camera,Positive
4262,excellent excellent phone price range honestly better oneplus excellent speed excellent camera excellent customisations miui excellent editing features camera app even night images excellent pics real amazing excellent battery life great great phone,Positive
4263,awesome camera display department overheating issue room fan not working lag also games heating maintain good ambient temperature fingerprint sensor good great value money price range go one plus want fluid experience ui one plus give better experience k pro ready spend looks really great hand not think much buying,Positive
4264,using redmi note since past yrs loved hence thought getting redmi time costly however feel certain glitches important finger print sensor personally find effective redmi note much faster sensor also protrait image blur background consider extent plus front camera popping annoying,Neutral
4265,need spend time setting putting gcam hiding bloatware second step bhave disable notifications apps get rid ads go actually get phone working way want pretty good performer great battery life consistently lasts full day couple hours youtube hour pubg every day phone leave battery need camer,Positive
4266,plan give review phone month using phone awesome trust good looks body shape camera quality super selfie pop camera awesome well configured mp trust picture quality way better mp front camera previous phones redmi like redmi note pro mi devices not sure call mp even ai tripple rear camera awesome also wi,Positive
4267,happy product average battery performance mind blowing camera good best display price range happy k pro,Positive
4268,awesome mobile phone best look design good camera battery backup best phone range,Positive
4269,writing one month usage pros never hanged far multi tasked games social media apps works like butter screen fingerprint sensor superb fast played pubg hours non stop phone heat thanks cool cooling mechanism dark mode reading mode battery life really good lasts full day continuous usage led light front camera looks good display good watching videos full hd k plays really awe,Positive
4270,proscamera outdoor camera quality good battery fast charge helpful day day lifeperformance good not upto mark chipset top oneui like ui cool best gooddisplay indoor looks preety smoothly use back side quality beautiful quality oreinted back side panel consperformance heating issues playing half n hrdisplay using outdoor specially sun time bit difficult,Positive
4271,best best k pro gives upper hand every situation thank xiaomi amazing phone,Positive
4272,really love model felt weight distribution not even across device camera quality good selfie shooter avg also hrz refresh rate not enough beast hardware fast charger e w adaptor come retail box,Positive
4273,one word true mastervalue money reviewing months use definitely say took correct decisionflawless performance great camera one thing would great provided w charger supports otherwise great phone,Positive
4274,ordered k pro diwali sale got good deal sbi debit card got phone k less nice phone good camera battery overall value money flipcart delivery service pretty fast nice experience flipcart,Positive
4275,phone superb great value money display top class camera great completely worth money thank flipkart quick delivery,Positive
4276,using past days satisfied performance infact good deal competitive rate thumps redmi,Positive
4277,best mobile price range got k best display best battery life fast charging also working wellcameras okay get great pics need use google camawesome mobile great looks go,Positive
4278,phone super snappy installed gcam k pro pics improved tremendously especially night sight display good watching hd content delight prime videos not play hd content though netflix display fingerprint scanner really poor sometimes reads times,Neutral
4279,good smart phone top notch specs great overall value money phone feels fluid snappy never stuttered course due sd chip inside play lot games yes pubg play flawlessly things concern display great overall amoled one see dead straight move around bit color shifting noticed white balance going dead straight sight,Positive
4280,excellent overall phone not great day day tasks even handles high end games ease thanks snapdragon processor inside mp camera best job however bit disappointed video camera stability although supports k fps would like see ois instead eis,Neutral
4281,purchasing confused phone using k pro last days think best purchase rs special offer hdfc debit card sharing experience camera camera click fantastic image display nice display cpu performance fast expectedbattery youtube movie music perform fantastic play pubg fps extreme mode graphics hdr mode consumes battery activities compare k pro r,Positive
4282,gorgeous elegant look not satisfied camera quality flagship main camera quality bhi flagship ka hona chaiye everything great except camera less word camera quality disastrous,Neutral
4283,front camera could better price tag playing games screen gets touched touched corners display something xiaomi could made changes settings game space worked good rest fab,Positive
4284,awesome mobile worth money thing front camera saturation back camera awesome best battery life display awesome white color awesome,Positive
4285,display excellent color reproduction great visibility indoor well outdoors battery one full day battery backup quick charge audio great output mono bottom firing speakeras well earphone jack camera detailing point respect megapixels natural colors opt gcam connectivity faced issue yet days performance houses sd need explanations design slightly heavier side bu,Positive
4286,awesome mobile loved use worth money great outfit mobile thumbs,Positive
4287,mind blowing k look dynamic back side every one love phone specially camera awesome big applaud mi,Positive
4288,hey guys second purchase mi phonenow give honest reviewcamera performance exactly per expectations display may required efforts mi battery think mah battery enough fast charging slightly good,Positive
4289,every thing ok camera better speed pop camera slow skin beautiful designs wonderful design wonderful,Positive
4290,display fingerprint sensor not working smoothly always especially low light conditions need touch repeatedly make work many attempts forced unlock phone using security features like pin password camera quality average photos appear dim standard light conditions miui interface not enjoying like os especially like oxygen os,Neutral
4291,weak pop camera not working camera quality not good looks like redish dont buy mobile even mouth speaker work properly,Negative
4292,reviewing product usage week worth buy back camera good selfie camera ok need rectify issue updates battery backup good performance like beast really flagship mobile purchase sd chip processor nfc ir blaster missing chance include software updates mobile beat price range eventhough mobile awesome one word beast performance u buy,Positive
4293,best phone xiaomi till phone looks pretty good hands glacier blue favorite affordable flagship best performance speed along good camera really loved,Positive
4294,thank u flip kart speed delivery product awesome great look pop great back camera also awesome photography,Positive
4295,performance wise outstanding feels selfie camera popping slowly think much slow feel works normal speed non customizable ui irritating means felt sad not able add remove icons quick settings menu useful icons screen timeout casting not available quick setting instead unwanted icons dnd sync buttons mute battery saver etc available menu headphone audio effects option settings,Neutral
4296,cute disine smooth tp work nice product xiaomi,Positive
4297,performance good without lagging drawbacks finger print sensor not much faster compare sound quality not mark mobile display bright sunny day not good,Positive
4298,feature packed phone budget price initial usage threw software issues like apps not working right upon reinstall started working fine love full screen back panel good phone decent price,Positive
4299,phone looking good display good looks good performance not good compare given future snapdragon gb gb mah batterystarting battery level super using days battery comes lite use battery comes days business use one day compare mi old moto phone good performance good battery life,Positive
