,Review,Polarity
3304,good job,Positive
3305,mobile nice cameras high quality photo mp,Positive
3306,purchased redmi note yesterday handset sim reject tool not box disappointed,Negative
3307,super mobile,Positive
3308,genuine product product delivery per commitment thanks flipkart team,Positive
3309,looking good fantastic,Positive
3310,nice product,Positive
3311,good product,Positive
3312,good mobile color beautiful camera also good thank flip cart,Positive
3313,low cost mobile value good,Positive
3314,nice product amount,Positive
3315,wow great,Positive
3316,nice product good thank much,Positive
3317,owsam,Neutral
3318,nice phone budget,Positive
3319,good,Positive
3320,good product redmi happy,Positive
3321,quality mobile good battery backup also good,Positive
3322,nice phone loking good glasses body premium fell wow redmi mobile always,Positive
3323,good quality,Positive
3324,great phone cameras great thumb lock ideal place design beautiful recommend buy phone,Positive
3325,price product value money,Neutral
3326,ordered big billion sale mom rupee costly happy features ideal mobile posses thankyou flipkart,Positive
3327,banned apps not deleted apps banned indian government think makes better,Positive
3328,super,Positive
3329,hitting issues phone attend online classes,Neutral
3330,mi company going flop position,Neutral
3331,nice,Positive
3332,nice product,Positive
3333,good,Positive
3334,nyc fhon,Neutral
3335,superb mob give full review days use,Positive
3336,awesome,Positive
3337,thanks,Positive
3338,good working condition,Positive
3339,mobile phone good exchange procedure bad purchase flip cart told exchange rate delivery time told tha old mobile rate paid balance amt thing something fraud happening,Neutral
3340,really value moneygave really best experience,Positive
3341,great phone photo aswome,Positive
3342,worst dont buy,Negative
3343,nice work phone good price product,Positive
3344,best mobile price segment thanks flipkart time delivery,Positive
3345,product best exchange offer not best flipkart offer willbe not best product good appearance good product good,Positive
3346,love better redmi note redmi note best every angle love back side glass finished shinning like colour,Positive
3347,nice product looking like phone,Positive
3348,looking superp worth thank flipcart,Positive
3349,placed order redmi note th oct got th oct absolutely pleased super fast delivery got awesome camera features sound quality bit lower expected getting heated charging time tell consistency pleased thanks flipkart,Positive
3350,best phone,Positive
3351,good,Positive
3352,good product purchasing mobile camera battery performance good gamers not buy mobiles slightly heating mobile charging mobile phone mi phone features great compare google one plus iphone phones not features loved phone smooth handle persons buy phone satisfied list years garentie,Positive
3353,nice,Positive
3354,good,Positive
3355,camera quality bad,Negative
3356,superb,Positive
3357,good mobile,Positive
3358,good,Positive
3359,first look owwsmm stylish design touch sensitivity make impressed much great phone great price,Positive
3360,good working mobile,Positive
3361,good display camera battery poor charging become hot recommend phone buy,Neutral
3362,thanks flipkart good phone,Positive
3363,front camera bad,Negative
3364,nice products,Positive
3365,awesome,Positive
3366,near k good phone,Positive
3367,good phone mi note menu brst,Positive
3368,nice,Positive
3369,defined,Neutral
3370,awesome mobile price,Positive
3371,nice phone thnku flipkart,Positive
3372,nice mobile,Positive
3373,best mobile price range,Positive
3374,good,Positive
3375,awesome,Positive
3376,design built quality excellent sound clarity crystal clear camera picture quality good day poor nightbut network reception poor,Positive
3377,nice phone,Positive
3378,best mobile brought ever favorite color,Positive
3379,good mobile phone,Positive
3380,value money,Neutral
3381,good mobile delivery service,Positive
3382,aswesom phone redmi note,Neutral
3383,one one camera working go best remaking good excellent perfomence,Positive
3384,nice,Positive
3385,superb,Positive
3386,nice work,Positive
3387,overall good product,Positive
3388,fantastic redmi not,Positive
3389,thanks,Positive
3390,goog,Neutral
3391,bad sound quelity,Negative
3392,nice buttery not comfortable day,Neutral
3393,best phone,Positive
3394,dad loved,Positive
3395,amazing mobile,Positive
3396,nice phone,Positive
3397,worst camers,Negative
3398,not bad,Positive
3399,gud,Neutral
3400,nice product,Positive
3401,good quality,Positive
3402,good,Positive
3403,amazing,Positive
3404,good,Positive
3405,good product,Positive
3406,black colour veri nice looks great mobile,Positive
3407,nice phone good quality speaker voice,Positive
3408,good display camera battery lite weight simply user interface smooth processor thanks mi india,Positive
3409,osmm device fast dilevery front camera not good everything ok,Neutral
3410,nice product,Positive
3411,good quality,Positive
3412,nice mobile display resolution absolutely great well delivery completed date really happy,Positive
3413,awesome smartphone midrangers,Positive
3414,super deal,Positive
3415,nyc phone,Neutral
3416,good mobile,Positive
3417,buy phone full value money,Positive
3418,packing goodbest phone,Neutral
3419,nice product,Positive
3420,good product nice,Positive
3421,value money big billon days flipkart successful,Positive
3422,functions good front camera not auto blur function good nice phone,Positive
3423,good,Positive
3424,super phone,Positive
3425,osm product budget,Neutral
3426,nice camera nice looks mobile,Positive
3427,hi nice,Positive
3428,average mobile phone,Negative
3429,nice product,Positive
3430,nice phone must recommend redmi please remove unwanted bloatware phone unnecessary games remove ads also update weather app add arunachal pradesh weather part india,Neutral
3431,nice phone,Positive
3432,total waste money buy processor slow,Negative
3433,nice,Positive
3434,gud camera,Neutral
3435,nice experience,Positive
3436,camera performance not mark like mpblur images,Neutral
3437,price range mobail awesome camera not satisfied,Positive
3438,value money,Neutral
3439,nice phone got rs bbd,Positive
3440,nic,Neutral
3441,not sure performance battery back received today use say features yes price worthy phone awesome color time delivery happy delivery person,Positive
3442,good mobile lowest price,Positive
3443,beautiful phone xiaomi great performance strongi think better poco procamera design battery display,Positive
3444,good product,Positive
3445,good product please buy phone,Positive
3446,think best price range features super display nice battery backup good performance great look fast charging,Positive
3447,good,Positive
3448,company exchange policy not promised,Neutral
3449,nyc phone not gaming phone,Neutral
3450,awsaam l love,Positive
3451,nice good mobile delivered time,Positive
3452,good,Positive
3453,awesome one,Positive
3454,good quality,Positive
3455,amezing camera amezing features,Neutral
3456,grt response,Neutral
3457,nice product,Positive
3458,super,Positive
3459,value money camera super charging better,Positive
3460,photo quality better,Positive
3461,delivery boy beautiful atichuit,Positive
3462,nicebut battery fast,Positive
3463,good product,Positive
3464,best performance mi means wonderful product,Positive
3465,not good choice not good performance neither battery gaming worst,Negative
3466,nice,Positive
3467,super,Positive
3468,best phone segment value money product,Positive
3469,commendable job flipkart thanx flipkart excellent product,Positive
3470,given gift frnd phone looks gud valued money,Neutral
3471,vry gd product,Neutral
3472,damaged camera,Neutral
3473,owwww amazing product,Positive
3474,good prices good product,Positive
3475,nice product,Positive
3476,main highlights phone battery design excellent price range camera goodperformance also good,Positive
3477,good quality,Positive
3478,value money,Neutral
3479,value money,Neutral
3480,nice phone,Positive
3481,nice phone,Positive
3482,good,Positive
3483,good service flipkart delivered time,Positive
3484,super,Positive
3485,best budget smartphones go without thinking stunning back glass look attractive premium,Positive
3486,nice mobile price camera quality processor good sound quality awesome,Positive
3487,nice,Positive
3488,nice processing,Positive
3489,nice phone,Positive
3490,parfact phone price,Neutral
3491,nice,Positive
3492,nice super thanks flipkart,Positive
3493,nice picture,Positive
3494,nice mobile,Positive
3495,nice,Positive
3496,hanging problem buy phone battery backup not good flipkart not return bad return policy,Negative
3497,camera quality good fast charging,Positive
3498,nice,Positive
3499,awesome nice product,Positive
3500,fast deliverythanks flipkartmobile perfectvalue money,Positive
3501,good,Positive
3502,good,Positive
3503,satisfying beautiful,Positive
3504,good product quick delivery,Positive
3505,amazing phone,Positive
3506,good,Positive
3507,amazing gadget thank flipkart amazing offer loved phone beautiful af,Positive
3508,awsome product,Neutral
3509,super phone,Positive
3510,nice phone camera supperrrbbb,Positive
3511,nice product fast delivery flipkart,Positive
3512,nice thanks flipkart,Positive
3513,hum nice one u cam go fr,Positive
3514,excellent performance,Positive
3515,hangs lot,Neutral
3516,love moonlight white color smooth performance nice camera value money,Positive
3517,happy product good looking good performance worth buying,Positive
3518,good awesome,Positive
3519,verry nice looking good osm,Positive
3520,good,Positive
3521,super,Positive
3522,decent mobile phone price range camera good selfie camera also impressive charging pretty much quick battery pretty much ok,Positive
3523,nice phone looking awesome,Positive
3524,good mubail mi,Positive
3525,touch smooth performance good battery not completely satisfied mah still good get brand phone price high storage high camera process speed still prefer overall performance aspects good,Positive
3526,product good,Positive
3527,worst phone waste money,Negative
3528,good,Positive
3529,smooth design good looking,Positive
3530,nice product,Positive
3531,nyc phone,Neutral
3532,super,Positive
3533,nice delivery flipkart,Positive
3534,awesome products,Positive
3535,good phone,Positive
3536,nycone costly according segment,Neutral
3537,good,Positive
3538,nice good moblie,Positive
3539,good product good looking phone,Positive
3540,lajawab phone,Neutral
3541,product slightly lag battery not impressive like resmi note,Negative
3542,fine,Positive
3543,great phone great design mi,Positive
3544,value money flipkart service good performence,Positive
3545,overall better product less money,Neutral
3546,thanks flipkart,Positive
3547,thanks flipcart,Positive
3548,good product delivery fast satisfied,Positive
3549,good nice mobile phone,Positive
3550,thank,Neutral
3551,nice product,Positive
3552,good,Positive
3553,value money flipkart services awesome,Positive
3554,good,Positive
3555,totally worth money yesterday gift phone mom puja occasion must say totally value worth product functions good not satisfied battery backup would recommend others want gift phone near dear thee best,Positive
3556,amazing love color,Positive
3557,good product nice,Positive
3558,value money,Neutral
3559,good looking phone like also good service thank flipkart,Positive
3560,thank flipkart,Neutral
3561,good,Positive
3562,nice phone thank flipkart,Positive
3563,good product,Positive
3564,awesome,Positive
3565,honest product,Positive
3566,product good price not good enough,Neutral
3567,best mid reng smartphone,Positive
3568,must buy phone,Neutral
3569,ok best choice,Positive
3570,fantastic,Positive
3571,okay,Positive
3572,vry good product thanku,Positive
3573,good much happy product rs say really good product purchased ausam product,Positive
3574,good quality,Positive
3575,nice mobile display going self,Positive
3576,well,Neutral
3577,waste mobile,Negative
3578,see better,Positive
3579,best,Positive
3580,everything ok heating problem lot,Positive
3581,good,Positive
3582,nice phone,Positive
3583,gud product,Neutral
3584,osm phone,Neutral
3585,good product,Positive
3586,nice camera,Positive
3587,good,Positive
3588,nice product,Positive
3589,nice mobile excellent good,Positive
3590,best mobile,Positive
3591,supee,Neutral
3592,best phone,Positive
3593,nice,Positive
3594,good,Positive
3595,use hanging problem within two days double tap screen shows hang fully dissatisfied seller flipcart also not tasted unit sold unhappy problem,Negative
3596,really good product,Positive
3597,average product,Negative
3598,good,Positive
3599,good prodect thank uu flipkart,Positive
3600,happy mobile,Positive
3601,nice phone,Positive
3602,nice phone,Positive
3603,ok,Positive
3604,nice product,Positive
3605,nice,Positive
3606,camera performance,Neutral
3607,good product,Positive
3608,nice,Positive
3609,excellent product value money,Positive
3610,super,Positive
3611,nice product,Positive
3612,nice,Positive
3613,looks performance camera meh seen better camera price point,Positive
3614,good phone budget,Positive
3615,good product,Positive
3616,right performing good give complete review using months time,Positive
3617,product super,Positive
3618,nice,Positive
3619,nice,Positive
3620,osm camera,Neutral
3621,good devise battery backup not satisfied price range performance average,Neutral
3622,goid,Neutral
3623,bad product,Negative
3624,good,Positive
3625,nice one,Positive
3626,best mobile,Positive
3627,good mobile,Positive
3628,not keep much buget phone,Positive
3629,radmi note nice phone,Positive
3630,worth buying,Positive
3631,good,Positive
3632,nice mobile,Positive
3633,good corior boy responding,Positive
3634,nice mobile price,Positive
3635,good,Positive
3636,nice phone thanks flipkrt delivery product safely much surprised product delivered within days great service,Positive
3637,prize model extra,Neutral
3638,nice,Positive
3639,good,Positive
3640,nice mobile,Positive
3641,bad seller nd quality assurance f phone dont buy,Negative
3642,vvv good,Positive
3643,gud,Neutral
3644,good phone,Positive
3645,good phone,Positive
3646,best,Positive
3647,value money,Neutral
3648,mobile best price thank flipcart,Positive
3649,nice mobile look camera video battery parformance everything vary good,Positive
3650,osm,Neutral
3651,heating hanging bad camera quality,Negative
3652,nice phone,Positive
3653,good product,Positive
3654,thank fast delivery,Positive
3655,superb mobile lve battery not long time used,Positive
3656,nice mobile bt camera slight poor,Neutral
3657,nice one love,Positive
3658,great,Positive
3659,nice mobile battery performance good camera,Positive
3660,nice phone,Positive
3661,good,Positive
3662,osm mobile,Neutral
3663,good,Positive
3664,awsm,Neutral
3665,not bad,Positive
3666,super liked,Positive
3667,value money,Neutral
3668,value money,Neutral
3669,beautiful,Positive
3670,value cash,Neutral
3671,nice phone,Positive
3672,happy,Positive
3673,nice product,Positive
3674,amazing,Positive
3675,nice,Positive
3676,good,Positive
3677,super,Positive
3678,camera quality good not satisfying battery,Positive
3679,good product,Positive
3680,happy,Positive
3681,awesome product,Positive
3682,awesome,Positive
3683,nice n good product,Positive
3684,good mobile,Positive
3685,best phone renge,Positive
3686,good product best phone,Positive
3687,best phone,Positive
3688,awesome product full paisa basul,Positive
3689,awesome,Positive
3690,amazing phone,Positive
3691,product best,Positive
3692,good phone,Positive
3693,nice,Positive
3694,ok,Positive
3695,got front camera didcted hours wast product,Neutral
3696,nice phone,Positive
3697,nice,Positive
3698,not bad,Positive
3699,totally awesome,Positive
3700,really lovely,Positive
3701,good,Positive
3702,redmy not good phone nice,Neutral
3703,product good,Positive
3704,good product,Positive
3705,superb camera,Positive
3706,thanks flipkart warest delivary ekart,Positive
3707,worst product,Negative
3708,good heavy users not good,Neutral
3709,excellent,Positive
3710,worst mobile redme,Negative
3711,redmi best mobile middle class family,Positive
3712,good enough,Positive
3713,nice amazingly,Positive
3714,nice phone best,Positive
3715,nice,Positive
3716,display improved rest okay,Positive
3717,excellent product,Positive
3718,superb,Positive
3719,oswn phone price loveed,Neutral
3720,heating,Neutral
3721,good nice phone,Positive
3722,super phone,Positive
3723,nice,Positive
3724,slightly heating issue macro option not useful observation battery ok hanging issue disappointed,Negative
3725,best mobile value money,Positive
3726,nice phone fast work,Positive
3727,awesome product feel happy get phone,Positive
3728,supper,Neutral
3729,nice spr,Positive
3730,good,Positive
3731,ok,Positive
3732,product osmi like,Neutral
3733,superb camera,Positive
3734,nice product,Positive
3735,nice phone,Positive
3736,nice,Positive
3737,good,Positive
3738,bad disply heat phone charging lasting time,Negative
3739,explain mobile low cost best mobile,Positive
3740,fantastic mob camera clarity really awesome value money good product,Positive
3741,waste money,Negative
3742,nice phone,Positive
3743,camera quality not good expected,Negative
3744,good one,Positive
3745,good purchase,Positive
3746,thanks flipcart wonderfull mobile,Positive
3747,everything nice,Positive
3748,good product better performance good font price range happy thank flipkart,Positive
3749,good,Positive
3750,network access not properly,Neutral
3751,super products,Positive
3752,phone nice looking good camera,Positive
3753,battery backup local,Neutral
3754,appreciated much,Positive
3755,nice,Positive
3756,nice calour cemera good,Positive
3757,good,Positive
3758,best mobile,Positive
3759,amazing,Positive
3760,wonder,Neutral
3761,nice,Positive
3762,nice product,Positive
3763,good product,Positive
3764,good,Positive
3765,service good,Positive
3766,nice phone,Positive
3767,,Neutral
3768,best regards,Positive
3769,think finger lock not smooth,Negative
3770,standard phone price camera poor low light,Neutral
3771,bad product,Negative
3772,good product camera great,Positive
3773,brand mobile,Neutral
3774,thing okay,Positive
3775,redmi note best choice ek phone,Positive
3776,love product,Positive
3777,good,Positive
3778,good product purchased china leh issue not recommend buy chinese product henceforth,Positive
3779,battery life one day camera standard quality expectations,Neutral
3780,toooo good,Positive
3781,superb performance,Positive
3782,awesome products,Positive
3783,good,Positive
3784,super happy,Positive
3785,battery backup gajab,Neutral
3786,awesome product redmiworth money,Positive
3787,product good thanks filip kart,Positive
3788,good,Positive
3789,best item,Positive
3790,awesome display not new type phone camera awesome performance better delivered time amazing must buy,Positive
3791,excellent camera excellent performance redmi given tough competition brands pricevery good display lag free pubg finally worth money,Positive
3792,giving review month usage hope helps not usual budget phone redmi definitely feel soon hold phone hand upgrade phone budget k phone fill difference instantly use using oneplus might not feel redmi tried everything give premium quality phone still lacks behind oneplus phone aspects display amoled displa,Neutral
3793,nice phone battery good camera good front camera excellent back average night mode cool product perfect,Positive
3794,detailed review days use k pro killer opossitivessd provides dazzling performance work like charm not even one second lag camera best market price range pop also good enough amoled display amazing screen vibrant p videos look amazing full scale display also good curve bottom not filling display fully means clearance bottom even though,Positive
3795,mobile best battery draning fast camera quality good mp not zoom photo performance good,Positive
3796,good photography mobile awesome features low light photography cool description must important give review phone cool phone flagship killer belive hype true master pubg users must buy phone lag free mobile fps hdr support ping mobile loved,Positive
3797,says k pro overpriced nincompoop pros excellent camera portrait mode awesome low light camera good one plus better sd beast best processor design awesome every colour veriant someting special display awesome watch netflix hd l support box app drawer also available box running poco launcher charging time hr min cons w charger box ir,Positive
3798,overall best packagefingerprint unlock need improvement time taken ok not much accurate success unlock given charger improved built qualityusb type c cable not good like local cable packed back case nicesliding camera slightly slowsome heating chargingbugs present removed updatesuper slow motion vedio time frame freeze issueadds still present irritatingoverall best phone,Neutral
3799,phone looks good unique degine fluid performance cameras expectations love triple cameras display gorgeous fast charging box charger pretty good satisfied speakers loud enough least performance top notch snapdragon chipset also network aggression dual gps earpeas also loud enough first impressions pretty good,Positive
3800,bought boyfriend loving review using entry level smartphone since last years perception like others device overpriced using couple weeks totally changed opinion worth every single penny spent flipkart delivery got delivered th dayperformance fast score untutudisplay play p k video,Neutral
3801,writting review one week use using redimi note past years still working thought upgrade hyped phone flagship killer purchased glacier blue gb gb version though love xiaomi write review honestly disappointments ir big turn used mi remote app actually one usp xiaomi using mi phones may understand better fm work without attaching,Neutral
3802,one day usage phone feels pretty awesome performance awesome cameras extra ordinary think xiaomi really done great job device flagshipkiller indeed,Positive
3803,deserves called best not tear pocket battery lasts easily day half performance mind blowing look slim feels premium hand worth every penny love amoled display design back trust game changer device thanx flipkart quick delivery,Positive
3804,loved using device nearly month think review would helpful many people primarly thought phone would good speed performance wrong first advantage display camera pros conspros display viewing angles awesome going fell love display camera performance awesome primary camera not good pictures bright loose real details scene yo,Positive
3805,simply lovin review days heavy usage pros awesome display superb build quality design feels premium words camera quality good battery backup easily lasted whole day heavy gaming music call clarity network reception goodcons cons negligible still listed things felt like improved phone little bit heavier side glass back well provided,Positive
3806,using phone months must say excellent phone value money performance great pubg runs super smooth display great well miui glitches complain much pictures stock camera pretty good gcam always provides better results always use gcam many said front camera phone suck true using stock camera app selfie taken gcam provides great resu,Positive
3807,camera decent rivals blows away mind used gcam takes best phone ois present recording videos would stable selfies little bit softer side front cam back cam battery easily lasts day heavy usage playing games g network using adobe photoshop express calls every stuff mobile p charge still pm,Neutral
3808,decent product house xiaomi using phone almost two weeks pros rear camera quality good not awesome captures decent pictures day light condition dedicated night mode also good display fingerprint scanner fast not best display superb performance smooth fast hand feeling well looking also premium though not hard core gamer gaming performance smooth cons,Positive
3809,initially dilemma buy phone samsung vivo oppo one plus spending lot time internet came conclusion buy redmi k pro gratified decision review phone camera quality amazing afer continously using phone month giving proper review phone camera price not get better camera battery takes hrs charge full battery,Positive
3810,think k pro best phone xiaomi ever made india redmi one amoled displayed mobile experience awesome smooth inch amoled display perfect colors viewings angles camera best sony imx primary sensor front camera would improved battery performance good excellent optimization done k pro supports w fast charging provide regular w box,Positive
3811,complete one package bit compromises like absence ir blaster nfc display sharp crisp ambient display battery improved updates last day even normal usage ambient display activated rest good purchase price compared competitors market u simply go u need phone full features great cameras classy looks especially carbon black colour,Neutral
3812,awesome camera need improvements towards exposure battery awesome u putup dark theme last forever call quality awesome display crisp deep blacks fast processor little multi touch issue cam resolved update would give stars value money software like stock rather miui overall nice pack specs,Positive
3813,flagship killer best flagship phone prize best performancefull screen amoled display minimum bezel good build quality glass back design camera feature good miui like sky slomotion pro mode k recording etc fast charging speaker sound quality xiaomi trust quality best phone best ever hours delivery flipkart,Positive
3814,best phone ever k pro great every aspect cameras better oneplus pro real value champ samples front must consider op pro asus z etc etc pubg gameplay also impressive hdr g constant fps,Positive
3815,value money rear camera good front camera good honest processor excellent play pubg hdr graphics extreme frame rates fps showing great phone looks specially back mind blowing bought pearl white variant trust compared flame red variant gives premium look,Positive
3816,bought phone months back priviously oneplus user bought phone performance camera look adverted mi using phone months would say biggest mistake would say looking design look buy phone otherwise really disaster phone camera back camera not mark front camera nice slow motion video worst like anything battery thought bette,Neutral
3817,excellent phone camera superb snapdragon runing superb lag play pubg mobile camera picture excellent see pictures post happy redmi k pro,Positive
3818,excellent built great camera miui decent primary camera great dual gps makes difference speaker loud clear however stereo would great screen excellent great value money fast charging great battery life buy regret overall excellent package,Positive
3819,camera performance display value money trust phone perfect flagship awesome phone xiaomi really rockedthis give really gives us premium feeling glass body look man great loved phone,Positive
3820,best phone great specs snapdragon blazingly fast smooth performance playing pubg games frame drops anything consumes around battery min pubg gameplay normal usage without gaming last upto one half day gaming run juice evening display crisp camera quality better expected wide angle camera awesome,Positive
3821,really alfa flagship first hold feel premiumness camera excellent performance top notch looks marvelous support g feel downloading gives nearly extra mbps speed compaired g times even higher,Positive
3822,ofcourse not long term review first impression wow whether full hd amoled display fps super slow motion people use surely gonna love ton minor details ahh much believe others cannot anything bashing overprice trust hype created realme k pro simply league ab love realme x whether glass built flagship snapdragon rivals oneplus pro,Positive
3823,nice nd stylish mobile nice pop camera battery backup value money bought wife happy,Positive
3824,display nice battery backup super oral performance good good camera excellent value money,Positive
3825,awesome camera quality crisp performance everything works well battery dies soon even using slightly moderate usage best buy,Positive
3826,final review using k pro month pros good camera three lenses captures excellent good images daylight display plus point device full screen amoled miui aod skins perfect performance good nodoubt battery backup also good compared mah batteries cons normal mp lens good low light others two bad installed oneplus camera app macro focussing beacuse stock camera focus,Positive
3827,good phone buying read somewhere called flagship killer well actually extent display nice speakers nice would meet anyone daily needs audio loved look camera performance good enough especially daylight folds better works night front pop camera great screen fingerprint sensor bit slower one plus phones difference negligible one feel,Positive
3828,phone looks promising back panel looks amazing camera good slow mo bad quality dint expect wise camera good touch not smooth lumia honor c phones amazing touch not mark per price like screen much bit confused refer phone not,Neutral
3829,true review pros display good performance good design awesome speed good camera good good lighting conditionscons time battery drain fast time heavy usage like pubg game selfie camera average vivo v selfie camera awesome camparing redmi k rear camera performing awesome good light conditions low light not decent video satablization not working shoot slow motion video qualit,Positive
3830,using redmi past years needed upgrade chose model performance shown mind blowing chip makes phone buttery smooth playing pubg alot time used play lowest settings get killed phone hdr extreme available lag person like world gaming experience high level player lvl ace league phone ask wil,Neutral
3831,bought phone k opinion phone one plus user love bought phone cannot afford one plus pro feel people not compare one plus people compare one plus pro personal opinion departments display sure good blacks not deep one plus many mentioned touch problems noticed till performance lags,Positive
3832,week thoughts display excellent coming ips led display notch like iphone difference striking notch display treat sound super loud crisp camera good install gcam nighttime pictures world apart stock cam not play games mobile cannot really judge gaming performance day day tasks fine battery really good long not update miui,Positive
3833,got k exchangeing redmi note pro lot think finally bought really amazing phone good display decent battery not bad cameras overall good mobile bought pbug problem touch issue left side bottom not responding good practice fell problem finger print slow cameras ok battery also good good thing fast charge nice good phone happy,Positive
3834,nice phone rooted days roms recoveries one not yet available codename raphaelin whereas china model code raphael indian model lacks nfc chip vendor codes different overall nice phone upgraded redmi note pick phone without super amoled disply lcd phones looks disgusting using amodeo device rooting refresh rates upgradable hz,Neutral
3835,using weeksit almost every latest greatest features affordable price tag impressed everything phone offers display design performance battery software u change icon pack ignore bloatwares one best ui speaker one best loudest mono speaker camera stock camera superb video shooting not much photos especially selfies u install gcam ur camera bcm beast pop camera light sound,Positive
3836,phone awesome black colour display fingerprint camera processor sound speed awesomelooks premium beast u say important flipkart delivery service incredible,Positive
3837,best ever phone camera excellent low light good battery backup gaming super cool overall performance excellent cool photos taken,Positive
3838,everything awesome phone price seriously regret amoled display crispy deep blacks good colour production colour accuracy network signal strength good supports ghz wi fi band fast reboot processing would like suggest go varient think anyone would need gb ram even play pubg multi task peak want storage surely go varient con find,Positive
3839,awesome phone price phone works buttery smooth display crisp vibrant battery great loved phone,Positive
3840,best value money product market right go product blindly one real flagship killer phone display lot negative talk regarding camera would say camera really good average user really happy buzz around hz display hz really job wanna spend k go oneplus trust buy phone missing mu,Positive
3841,real flagship killer amazing performance ultimate camera stunning display super design good package price,Positive
3842,loving since ordered cause overall upgrade previous mobile takes good pictures pitch dark gcam useful tried astrophotography yet try soon get clear sky place also feels premium without case feared scratches used case came phone built solid display good youtube support hdr video playback battery also not much good one day used moderately pubg plays lik,Neutral
3843,best best smartphone price range snapdragon powerful camara good nice design amulad display,Positive
3844,according usage phone perfect hand looks premium amazing front camera not upto not mark expected alright performance super smooth insane black colour variant,Neutral
3845,g cam far better xiaomi cameras performance awesomegets lil heating playing pubg hdr graphics extreme frame rate charges quickly req buy w sonic chager mi store display awesome finger print unlocks quickly face unlock also good camera pops dark theame uses less battery amoled display lights colourful pixels black not included perticular pixel turns n saves battery consumption runs miui,Positive
3846,nothing else go battery life better mobile used silky smooth hang great quality voice calls excellent reception headphone quality normal feel difference great camera modes stylish design feels like flagship speaker quality ok though loud compared redmi note pro overall perfect phone charges sooo fasttt charger box definitely u go,Positive
3847,amazing phone started using beast using realme x im fealing like heaven loved user interface response phone please dont buy realme mobiles instead buy redmi phone far better realme phones playing pubg butter smooth allows extreme fps hdr graphics camera quality far better realme anyway good phone happy using,Positive
3848,loved flame red variantback camera mp mp mp mp front camera best processor sd excellent design popup camera notification light fast charging w support amoled display display fingerprint hi fi audio speaker corning gorilla glass dual band gps,Positive
3849,mobile using since days switched iphone little awkward first place prons consprons camera rare excellent performance excellent ram management excellent surprised android phone hold app tested memory lag connectivity strong dark mode beast like black colour headphone jack yes one video stabilization god level pop slow gives,Positive
3850,review days use battery backup good performance fantastic camera behind bit selfie mode certain low light conditions gcam written stock daylight pics potriats wide angle camera pics telephoto k fps vids panaromic selfie selfie vids definetly worth money typical features like head phone jack speaker fps cornila amoled best ones full screen display notch ex,Positive
3851,love device much flagship snapdragon processor handle tasks easily play high end game ease supports pubg hd extreme graphics makes experience awesome well talk display display sharp colour reproduction good thank amoled display display fingerprint sensor fast not fast enough sometimes takes times verify scan finger little annoying although,Neutral
3852,using phone last weeks overall pretty satisfied overall performance want rounder go added clicks phone gives average low light output pretty good portrait lens depth focus mp camera virtually captures every minute detail look top view kolkata skyline picture able see minute details vast field houses battery seems performing pretty w,Positive
3853,absolutely performance beast obviously less expect sd stock camera awesome lots feature along gcam camera works like charm display super fluid amoled hdr panel super smooth bought gb variant provides roughly gb storage box overall must go device price segment snaps gcam attached review reference,Positive
3854,redmi k pro selfie camera not good battery good display good performance good smoothness good,Positive
3855,go thinking hey phone clearly amazing value money first phone budget range buy without second thought better ur experience smart phones currently using phone higher range thinking coming also u must observed something great overall great handset black version everyone around complimenting bl,Positive
3856,best class within k best phone available india overall fingerprint bit slow n camera face unlock bit slow phone awesome oneplus user since changed k pro coz specs half prize left oneplus coz paying k n not providing basic video call feature default dialer,Positive
3857,phone blazing fast sd makes value money phone nothing else required pros display quality awesomefast processorpubg super smooth lag free settings supports hdr extreme fpscamera great back frontcharging speed almost vooc charging given oppo realme takes minutes itdesign amazing best flagship devices taken black colormiui good smoothnet,Positive
3858,one luck customers managed book k pro k pros remarkable build quality feels solid hand camera quality top notch snappy performance absolutely lags playing pubg high intensity gamescons back side gets warm charging heating issue observed gaming fingerprint sensor might take accustomed physical sensor models battery drain prominent moment probably,Positive
3859,one hell phone buy poco pro note pro max dad exchange moto g thankfully thought investing little bit using exchange credit card discount buy feels quite premium hand light almost good hold one hand white colour looks good rose gold trims looks good ui fluid smooth thanks amoled screen also bonus get miui today,Positive
3860,bought k happy purchase con miui switched custom rom feels awesome use clean android powerful hardware highly recommended k price range ok miui,Positive
3861,awesome mobileworth buyinggaming performance way much good heating issue camera quality awesome day night time facing unlock also quick along build finger print sensor,Positive
3862,product good worth buy exchange policy flipkart pathetic delivery agent refuse accept old device without proper reason condition old device good flipkart accept old device good new conditioned device,Neutral
3863,product excellent snapdragon performing smooth camera awesome back side flame blue cool,Positive
3864,writing review days usage good build quality nice hand feeling good display good battery life processr good thing need improvement camera good package go without second thought,Positive
3865,best phone pubg price fps inbuild recording multi touch issue play six finger claw device best battery back fast charging care people say negatively worth buy best case rinke fusionbest temepred best option buy local store ur area coz best temepred k pro online store,Positive
3866,indian market best value money products love redmi k pro price best camera best display best bulld quality gorilla glass protection back front qualcomm snapdragon best performance chipset love phone battery life normal used two days battery life good work xiaomi,Positive
3867,pure beauty beast internally think go u wont regret snapdragon fast lag nothing days got issue regarding performance cameras awesome u got total cameras pop camera much awesome crowd caller lights megapixels sooo good wide angle telephoto also good gaming performance new level considering price phone new leve,Positive
