,Review,Polarity
420,good phone great purchase go without second thought manufactured india dont go redmi realme oppo honor samsung always better choice,Positive
421,good phone good big billion sale really nice slim easy handle,Positive
422,thank flipkart giving valuable phone camera quality quality soo good fast charging love phone,Positive
423,using past days best part dual camera captures images amazing clarity depth battery life day average users overall great product got k thanks flilpkart prompt delivery,Positive
424,nice phone range specially samsung brand camera good battery little bit low display owsm super amoled contain beautifully colours image fonts overall phone j u think buy j buy totally phones names different also u save rs segment thanks,Positive
425,nice phone nice camera thank flipkart nice deal available rupees less,Positive
426,bad product recommended flipkarti trusted flipkart bought product worth k flikart last months phone got heating quick first day apps installed asked check temperature goes degress consider requestif temperature goes degrees hurt person using phone sense need refund purchase another phone f,Neutral
427,nice product differences oppo f pro samsung galaxy highly recommend buy samsung phone good budget camera also good ram display differences preference samsung,Positive
428,finger sensors not working well half month camera not upto mark performance quite good better buy honor redmi,Positive
429,using phone month say good value money phone performance gb ram advantage normal apps working finecamera give star cameralook phone ultimate look battery good battery backup normal g usage last upto hoursoverall star perfect phone budget,Positive
430,phone taken money quality phone still better camera feature edit camera added still price high thank u flipkart phn true good mobile true beautiful good quality,Positive
431,good easy use cammra processing display good battery also not bad better mah provides samsung overall good,Positive
432,nice handy rear camera usual awesome lag experience till super amoled works fine viewing experience delivery lightning fast thanku flipkart,Positive
433,samsung good product ram gb intarnal storage camera good display good suprb amoled battery backup good farce didact senser finger print sencer good fast work android oreo latest version,Positive
434,good mobile price budget k best mobile compare mobile get better processor performance gives best display good camera good battery life performance ok not bad definitely worth,Positive
435,good phone price best phone others thank flipkart make easy emi,Positive
436,nice product safe packaging works smoothly speed battery backup good specially camera excellent total money worth product looks stylish handy,Positive
437,superb quality verry fabullase phone verry well display camera clearity superb bettry bckup good function verry fabulase,Positive
438,good look good build quality good camera light sensor notification light charging time poor good k price,Positive
439,quick delivery happy thanks flipkart good camera display good performance good,Positive
440,great product samsunglooks premium phone not like chinese mibest package configuration flipkart offers great delivery also smooth,Positive
441,samsung galaxy nice podcast battery nice camera good quality love samsung galaxy,Positive
442,good phone battery back camera not good ur samsung lover u buy price range good processor,Positive
443,note j series online marketj series offline marketpros super amoled display mind blowing dolby atmos sound rock great camera f aperture mp camera selfie camera better compared mobiles range dual sim card sd card supportcons fast charging support moderate performance sd budget processor type c cable led notification light slow fingerprint scanner facial recognition battery,Positive
444,nice phone price notification led tap screen feature really missed display infinity good price get notch display brands overall good product,Positive
445,good one samsung nice phone good latest feature single mobile value money must buy,Positive
446,mobile absolutely super nice performance good product samsung like,Positive
447,one excellent handset smart phone era good battery back n camera highly recommended smart phone,Positive
448,excellent phone super performance hanging since samsung brand u good resale compare mi phones,Positive
449,good phone samsung lovers guys totally go got good camera really nice display prob speaker towards side phone not bottom front sound little weird minor thing noticed rest good,Positive
450,iphone x supreb phone future good fast working osm farfomnce look special big phone happy love mobile thank u flipkart samsung,Positive
451,may seems costlier compare brand samsung product worth money good hand grip awesome processors good camera quality expect get good dsl bookeh effect compare mi,Positive
452,samsung good price specification good like samsung brand good product thank samsung,Positive
453,best midrange phone samsung everything best phone many features love samsung,Positive
454,quality product makers samsung good performance beautiful rear front cameras simply superb value money fascinating fact sims volte well calls received time mobiles facility available samsung brand leader always leader thanks flipkart well samsung,Positive
455,usual good samsung phone display better cheaper phones providing better display ppi lack led notification light drawback,Positive
456,screen cannot play hd videos resolution also auto screen brightness adjustment think present rs phone also price range getting basic features think many chinese phones giving good quality phones sound quality average battery good one day single charge heavy usage,Neutral
457,using around days pros display sharp crystal bcoz amoled panel speaker loud clear battery decent one day moderate usage cons processor not mark ur gamer definitely not u lagging screen drop frame drop camera also not much good hd display not much good sensors missing price u get better mobile takes much time charging u get fast charger,Neutral
458,like phone super battery backup great display super phone battery backup manimum days super display,Positive
459,good camera good design good sound net speed display built not present always display not automatic brightness adjust not available speed charging not available double tap wake not present battery not much excellent ok caller image full show screen not present amoled display not like high end phone display amoled quality low pixel per inch low small dots seen keen observation not issue theme customization not pre,Neutral
460,expected verry quick delivery flipkart performance phones outstanding camera works really good decent battery backup display amazingly superb totally worth,Positive
461,prosi normal user install play much games writing feedback using weeksthe mobile looks good handy picture display goodsound quality goodspeaker goodcamera good specially night shots able capture good qualitybattery backup usage almost getting full day batter backup g network used youtube traveling got almost hours speed good consshould used snapdragon,Positive
462,super amoled display great camera better good not great overall good phone price range,Positive
463,front cam poor back cam good gaming wise battery life good function basic samsung features overall screen resolution ok not worth mobile,Positive
464,go amazing phone price good battery life days fair multimedia usage phone hanging issue bought product flipkart available good amoled screen good speaker,Positive
465,months usage say worth buy camera sound picture quality gaming perfect gaming best part till date never hanged enjoying,Positive
466,fantastic mobile good camera best battery low price nice one,Positive
467,personal review week usage device not first time ok manageable dual camera clarity not good never expect samsung display resolution bad though samlod display j display better comparing device,Neutral
468,delighted bought mobile flipkart decent budget available samsung not gamer using phone official personal usage hence mostly use mobile network connect mobile battery capacity comes power gives hours standing make calls browsing charging mobile day using gb variant gb inbuilt memory available memory around gb phone gives fast access apps camera good pre,Positive
469,purchased samsung oct billion sale got mobile good price amazing discount flipkart thanks flipkart product genuine liked much mobile battery display camera memory super,Positive
470,awesome smart phone awesome feature everything awesome mobile best mobile phone,Positive
471,good product got product affordable price interest emi somebody looking better camera good display right product,Positive
472,nice phone great looking soft touch display amazing phone,Positive
473,loved good camera good display best mobile price segments bought mobile rs felt awesome watched movie dolby atmos sound system strongly recommended buy mobile,Positive
474,superb mobile perfarmance also good camera clarity superb battery backup also good display superb finally superb mobile samsung,Positive
475,good smartphone nice battery camera display awesome thanks flipkart nice fair delivery,Positive
476,great phone like much samsung j full screen best choice buying samsung online best phone budget flipkart perfect delivery time issue,Positive
477,excellent mobile flipkart service super fast charing charger getting hot,Positive
478,camera long shots super night picture good superb awesome,Positive
479,simply awesome great displaygreat battery heating issue even charging time also dolby atmos option great one smart view option screen mirroring tv premium looking great mobile budget range samsung brand mobile note compare chinese kachra mobiles,Positive
480,battery drains faster compared phone range turbo charging slow perfomance facing issues using maps touch not smooth well camera good finger print sensor work good fast big screen good display,Positive
481,nice mobile performance also good super amalod display awesome value money,Positive
482,nice phone camera quality good sound superb display overall nice product thanks samsung thank u flipkart,Positive
483,best phone samsung ever used love camera battery phone speed wnt buy phone price buy samsung best phone batter real pro love phone big display love play games phone phone speed fast buttery nice u play game h continue,Positive
484,best phone price segment samsung also kudos flipkart super fast delivery got delivered days,Positive
485,best deal good phone attractive features camera clarity thanks flipkart quality timely delivery,Positive
486,prize good look good camera good magnification cause scatter image,Positive
487,hi friends first thanks flipkart manage deliver order item time nice mobile price specification also good camera quailty good slim set light weight easy carry finally would like suggest get,Positive
488,samsung fan got superb deal budget smartphone nice performance premium hold camera superb take clear sharp picture natural colour battery backup also good u love samsung know suggest u go right time buy festive seasons discounts k,Positive
489,excellent product fortnight far working fine good results needs surveillance handset least couple months really get know real functionality,Positive
490,good product look wise performance wise size little big overall good,Positive
491,mobile good fast reliable smooth great finishing looking good,Positive
492,fantastic phone camera display n baterry also good thanks flipcart fast delivary whithin days phone delivered pincode fabulous purchase n loved,Positive
493,best budget phone samsung rear camera excellent front camera satisfactory could better display excellent battery life also good worth money really happy product flipkart delivered day expected thankyou flipkart,Positive
494,excellent phone issues good camera super fast u looking compact lighter mobile go j otherwise best range u not weight size issue,Positive
495,name brand samsung user long time love lot one good awesome amazing display camera quality user experience,Positive
496,canada clarity not good online selling product not good plase dont purchase samsung galaxy humble request alla custamers,Negative
497,superb camera quality bettery hardly hour performance brand low chipset good performance design osm built quality pretty beautiful one thing light sensor disturbs,Positive
498,overall nice phone got rs k flipkart running android box usable ram gb usable storage around gb much samsung bloatware like camera much camera focus nicely samsung previously better focus one moreover charging cable length charger output current amp fast adaptive charging,Positive
499,nice phone awesome camera display quality range displays battery backup good charging faster speed awesome u get good pics via rear camera even low light little disappointed front cam low light cameras perfect daylight good gaming without battery saver,Positive
500,samsung nic fon range affordable characteristics battery back gud last one half days full charge normal use camera quality good not high quality display amoled nice samsung,Neutral
501,sb kumar last years america merrill last years experience year dhawan not going good day dhawan not going good day dhawan not going today dhawan not going good day dhawan not going good day dhawan not going good day dhawan not going good day dhawan not going good day dhawan not going good day dhawan n,Positive
502,value money best camera best batter backup lag rati g camera mi note pro quality good heating thank u flipkart samsung,Positive
503,nice cell phone far battery back good using days moto using battery back not good may month provide proper update product,Neutral
504,good available reasonable price definitely feel brand design infinity display adds better look,Positive
505,specialty thankful flipkart give nice mobile gud time beautiful product love camra good big screen,Positive
506,nice smartphone nice display nice design nice camera nice budget phone,Positive
507,camera proffomissions display battery ram chipset overall good phone use day great phone super budget better samsung j camera really amsome great work camera lover recommended,Positive
508,needed improvement battery may display full hd better two things better body buy chinese mobile overall great mobile,Positive
509,best mobile range feel like brand hand look awesome specialy blue mobile sleep hand fall ground nothing happen phone thank samsung thanks flipkart,Positive
510,camera awesome portrait mode awesome faster phone good storage great sound,Positive
511,excellent product samsung good fast delivery flipkart cameras work good sunlight low light photography not bad touch sensitivity awesome,Positive
512,got big billions sale price not value fr money trust samsung amoled dsply gbn good cameras plus point overall u want samsung phn good buy,Positive
513,one week purchased good battery back good camera specially back camera front camera ok overall good buy k big billions day,Positive
514,best budget smart phone reputed brand like samsung samsung galaxy got fully satisfied nice phone wonderful camera thank u flipkart offer,Positive
515,samsung galaxy excellent mobile really love recommend mobile valuable money,Positive
516,get phones higher specs price range remember brands provide security samsung provides camera good segment daylight photos well balanced night photos seem struggle bit good sufficient lighting mainly use media consumption browsing internet clicking photos remember clear cache memory apps time time especially facebook insta,Positive
517,not good look like notch device overall okay competition others like nokia plus average,Neutral
518,good phone price range looking big phone nice selection time led notification automatic screen brightness settings overall fine one loved,Positive
519,modal good handling gift daddy daddy happy thank,Positive
520,using device weeks say device good terms camera performance battery average not satisfied display led notification light overall say good device not best want get long lasting device buy hardware build quality good,Neutral
521,samsung fans buy worth buy delivery good delivered days earlier delivery date mobile good condition scraches performance phone preety awesome know use see features youtube satisfied flipkart well phone,Positive
522,product amazing u go prize gaming exp not mark well coudnt turn hd mode pubg apart awesome,Positive
523,phone good aspects nd phone bought sister camera quality awesome battery backup not understand gives day back everything games best display sensor recommend go,Positive
524,screen quality not good hd mp whatever watching look not good display video recording not good really got disappointed display battery back good worst thing flash light led light low even anyone get clear good flash mi thousands night take good pictures flash back rear flash lights worst annoyed lot deliv,Neutral
525,good camera good performance good ram management good battery good build quality cons slow face unlock slow fingre print sensor full hd display missing many sensors get better phone price range like redmi note pro want samsungs reliblity good quality go product,Positive
526,mass look semma design camera superb loved sam marvles superb wonder,Positive
527,enough users excellent camera lags battery backup mediocre good enough normal users,Positive
528,nice phone price camera quality good battery backup superb speaker call clarity superb recommend best buy,Positive
529,awesome phone front canera ok ok display good battery packup also good overall good product buy,Positive
530,ordered phone week ago first day dont like phone cons phone pros phone get much better phone range biggest mistake choose samsung cons worst camerabulky phone full hd displaynot slip phone looks like samsung back era nothing newexpensive phone price rangehighly recommend please waste money phone go,Neutral
531,best best camera phone happy performance good decision purchasing phone thanks flipkart best service provide phone online,Positive
532,using one week giving review nice phone price segment heat nice battery backup standing camera good phone,Positive
533,samsung galaxy mobile phone nice phone camera quality nice display quality awesome process non stop look samsung galaxy nice,Positive
534,great product using phone last days good battery good display excellent camera price basic sensors missing overall stars,Positive
535,camera great battery phone performance good important sensors missing phone likely automatically screen brightness face unlock first press power button reads face,Positive
536,good mobile liked much worth prize,Positive
537,nice phone avg quality camera good night mode camera battery goodbut support full p displayhonor phones provide better value money price range better servicing go samsung,Positive
538,phone excellent best camera samsung battery backup not good trusted india samsung features provided samsung like hd plus display also price high samsung not give full hd plus display,Positive
539,one week line far good bought emi product works well n well worth price robust device,Positive
540,like product nice good camera good battery back need found thanx flipkart fast delivery,Positive
541,good point camera quality good battery performance good not good looks stylish awesome amoled screen nice fingerprint sensor dedicated microsd slot provide headphone bad point processor low sound quality low hear ringtone busy place lack sensors face unlock security system normal,Positive
542,overall phone good price range battery performance stunning camera quality overall good feature music camera not found auto brightness slow motion camera feature not found overall good price range,Positive
543,say mobile totally speechless camera awesome loaded lots features comes display believe best human get user friendly user interface battery last least one day sam k sang dil umang thanks flipcart,Positive
544,everything mobile fine battery backup not good notification led light mobile,Neutral
545,phone good handy samsung apps new ui hazel free use led notification light could given issues note samsung fan phone may not appealing chinese mobile lover expect mixy grinder stuff budget,Positive
546,mobile good camera also good not good good delivery not good,Positive
547,good product specially battery backup net connectivity cameras good not good like j display also good not cool like j overall good product,Positive
548,display resolution not good ppi super amoled display rear front camera quite good decent battery backup good mobile go buy,Positive
549,best product price samsung thanks flipkart fast delivery recieved genuine unused untouched seal packed phone flipkart trustable purchases gained trust,Positive
550,good product camera not good colur quality not good like old samsung mobile,Neutral
551,main highlight phone camera good battery life quite decent colors look bright sharp face recognition fingerprint sensor works perfectly many inbuilt functions good resolution hd watch videos till p even though super amoled screen sometimes not full hd still revolves head not led notification ridiculous paying k phone still,Positive
552,nice phone like nice product given flipkart fast delivery,Positive
553,great mobile genuine product delivery fast good function u know best camera battery full hd display super amoled display better den full hd really dont buy note pro,Positive
554,nice look atlst good work samsing budget range using abot days till things good,Positive
555,great mobile great service flipkart team flipkart best products fastest delivery thanku team flipkart,Positive
556,wow wow wow best phone class worth money thank u glipkart n samsung,Positive
557,brilliant smartphone price range samsung awesome camera great display much thanks flipkart fast secure delivery,Positive
558,excellent phone camera awesome not support full hd fine somehow display quality good multitasking excellent looking samsung option go first samsung phone happy,Positive
559,amazing phone brilliant display camera con ambient light sensor missing willing part brilliant phone days usage say beast battery lasts days normal usage heating issues mins playing games specs j planning buy j go since less expensive j,Positive
560,excellent phone worth price strongly recommend phone anyone confusion buy phone k lot things available k samsung always good smart phones,Positive
561,samsung done wonderful job bringing dual camera set price high quality camera decent display performance highly recommended guys go always,Positive
562,overall good product nice looking good performance nice battery backup good camera heating issue hanging phone price likely higher phone configuration,Positive
563,price samsung galaxy perfect u everything good quality smooth functioning glad got product,Positive
564,nice phone people use say companies offering better wanna say samsung best aspects,Positive
565,good product extremely superb camerabeautiful attractive displaybattery life also goodin word really classy much satisfied product flipkart service also good satisfactory enough,Positive
566,suprb phone awsome camera nice buid quality performance also nice phone j model name also j trusted brand fast delivery flipkart love,Positive
567,got delivery yesterday best budget phone k awesome camera good performance good battery life used many phone price range one best price range dont think buy,Positive
568,nice good looking phone fair performance little bit expensive still feel bought redmi note pro,Positive
569,samsung not good phone,Negative
570,great phone awesome camara,Positive
571,nice phone simply awesome working well nice camra,Positive
572,performance good love camera touch value money,Positive
573,nice mobile,Positive
574,camara good battery ok display ok good money,Positive
575,u want purchase j u go model config name changed,Neutral
576,colour phone performance excellent,Positive
577,camera phone good design awesome phone look nice blue color notification indication light coz hd phone fhd video wont play otherwise amoled display awesome touch smooth speaker sound good fingerprint face unlock security sensors not much fast,Positive
578,camera super every things super video recorder filters slow motion,Neutral
579,nice phone superb,Positive
580,awesome phone,Positive
581,great,Positive
582,rd day using posting review compare price phone good processor slow gb ram still get hang switching one app samsung need get fixed soon possible,Neutral
583,super samsung galaxy beautiful mobile u use sim sd card super camera super screen nice theme app icon u must buy thank samsung bad services flipkart delivery service much bad,Neutral
584,fabulous,Positive
585,happy awesom featurs thankyou filipkart amazing phone,Positive
586,one hell phone longtime home coming samsung babe,Neutral
587,nice product fast delivered thankyou team,Positive
588,good service flipkart nice looks good fetures,Positive
589,security features bettery life not much good,Negative
590,superb phone price range samsung best,Positive
591,superb,Positive
592,phone good specially display cameras,Positive
593,awesme phone awesme camera,Neutral
594,loved flipkart plus membership day delivery device great infinity display great sound experience good battery backup big storage light ambient sensor auto brightness,Positive
595,good device samsung lovers love camera quality samsung lovers others definately hate choose price range,Neutral
596,best phone,Positive
597,nice product excited,Positive
598,quite good phone hope not hang like others samsung phone,Positive
599,value ur money,Neutral
600,aswome phone,Neutral
601,superb,Positive
602,good product,Positive
603,excellent,Positive
604,awesome product,Positive
605,wow camera good procecing systm also good really samsung sbka bap hota hai happy thanks flipkart thanks also giving us offere big million days th oct se th oct,Positive
606,good phone camera,Positive
607,good cam performance prefer buy,Positive
608,samsung samsung smooth fast camera display awesome flipkart delivery service also fine,Positive
609,rounder phone expect,Neutral
610,superb great better ossum,Positive
611,got empty box not cell phone,Neutral
612,call one time loudspeaker not touch volume automatically comes loudspeaker not activate loudspeaker actually loudspeaker volume comes loudspeaker,Neutral
613,first want say honestly flipkart third class cheat company never buy electronic product flipkart make refund even faulty product received flipkart simply fools customers kindly avoid purchasing electronic goods flipkart got faulty product think money gone paying right product not faulty product beware brothers sisters,Positive
614,best phone selfie camera rear camera super love phone,Positive
615,disappointed display resolution ppi pixels density hd worst combination super amoled hd display big drawback smart user understand features ok,Negative
616,awesome product fast delivery,Positive
617,quality display bad fonts application icons blurring request flilkart return product rejected return request tell problem product though blurring display display quality not good forced use mobile flipkart not allowing return bad product means people saling low quality product online force us use value money,Negative
618,value money phone,Neutral
619,perfect camera,Positive
620,amazing camera good,Positive
621,excellent phone value money every one try phone awesome phone,Positive
622,one missing thing led indicator not available model like others,Negative
623,great phone,Positive
624,awesome product weight less handy,Positive
625,good mobile best performance thanks flipkart delivering quickly,Positive
626,everything not well camera display awesom shoot nokia plus androidone,Neutral
627,awesome mobile,Positive
628,nice product use,Positive
629,good phone camera good,Positive
630,good mobile,Positive
631,good mobile,Positive
632,camera gud slow motion mode,Negative
633,awesome phone amazing camera beast,Positive
634,good petfect mobile samsung,Positive
635,bad phone,Negative
636,still problem phone price also went last time buyed price dont want replacement want money back,Neutral
637,amazing product,Positive
638,great mobile working effective battery packup operating speed nice,Positive
639,thanks samsung,Positive
640,nice working good perfect product,Positive
641,excellent performance rate resolution display not much good ok sound quality better camera quality also better thanks fc discount,Positive
642,aswmmm loved matte finishing blue colour fab,Positive
643,best featured phone price range,Positive
644,would refrain buying product flipkart received faulty phone touch screen phone working not able proceed past initial configuration settings touch screen not working immediately raised replacement request flipkart response not good offering solutions phone one day attitude flipkart representatives poor regret buying flipkart,Negative
645,good phone angles,Positive
646,nice mobile phones good,Positive
647,bahut accha phone ha price fast delivery flipkart thanks flipkart,Positive
648,nice phone,Positive
649,good product thanks,Positive
650,camera,Neutral
651,good,Positive
652,good phone nice camera nice battery display good processesor excepted snapdragon ok,Positive
653,value money mobile good battery back,Positive
654,cons battery drainage issue heavy users price high comparison chinese redmi devices though got exchanging old device pros rest go brand conscious budget importantly concerned data stolen monitored chinks,Neutral
655,amazing mobile phone camera performance nice display looking great great mobile phone,Positive
656,worst money hang many times slow processing camera quality not good,Negative
657,nice mobile performance good camera quality assured supports memory card also,Positive
658,bad camera poor quality n complit mobile protection not send,Negative
659,phone noy good product,Positive
660,budget phone samsung superb phone regular user not good person extremely care gaming,Neutral
661,nice phone,Positive
662,nice receive phone,Positive
663,nice phone,Positive
664,booled phne emi bt indus credit card bank deduct full paymnt throght emi optn wrong make customers fool,Neutral
665,great mobile,Positive
666,flipkart time pathetic service camera quality poor want return product buy another phone didnt listen already buy phones last year flipkart consuner loyality perference given hence time dissapointing flipkart dont buy phone better take real pro xiomi note pro,Negative
667,understand people not mentioning display looks bad low pixel per inch display looks horrible low resolution content deal breaker people,Negative
668,times camra not working properly gives notification close camera app manager closing apps also dose not work restarting phone starts working properly,Neutral
669,phone extremely poor resolution not even comparable old redmi note not offering even hd resolution wanted return worthless device getting replacement optionnever buy,Negative
670,superb,Positive
671,nice product fast delivered,Positive
672,display phone bad look text definately looks blurry camera ok due aparture captures good images low light colurs not like mp worst pount display inspite superamoled display pixelated,Neutral
673,awesome phone awesome camera quality day half battery life,Positive
674,best mid range ever specifications match website lags space remaining installing basic apps gb heating long lasting battery smooth edges infinity display made feel premium phone budget get go,Positive
675,nice phone,Positive
676,nice,Positive
677,got yesterday screen display blueish tinge always colors appear slightly different especially red orange normal something wrong saw android forums blue tint issue amoled displays surprised nobody else reported samsung help centre adviced different settings reset options phone also online tests nothing helped waste time exchanging phone visiting service ce,Neutral
678,camera osm,Neutral
679,best phone working fuel sim volte,Positive
680,friend use one mobile fmaily gone mobile buy,Neutral
681,awesome phone,Positive
682,awesome phone awesome battery beautiful navigation,Positive
683,camera gooddisplay gooddesign goodperformance ok not supporting k video recording playback internal hardware okvalue money price,Neutral
684,range awesom product,Neutral
685,shape phone bad long n thin uh enjoy using phone bad product samsung,Negative
686,good product osm camera,Positive
687,awesome phone bt not working magnetic area plant sectors,Positive
688,cash back not received yet neither flipkart jio,Neutral
689,bit priced specifications premium pay get branded device major disadvantage ambient display sensor,Neutral
690,awesome mobile many new features phone fast processing,Positive
691,good,Positive
692,supr not buy j buy supr phn nice ttly agree,Positive
693,premium look excellent camera battery average rigorous user samsung brand defines ingenuity trustworthy companion samsung lovers,Positive
694,paisa vasool welcome back samsung,Positive
695,nice one,Positive
696,look mobile rich nd love mobile,Positive
697,nice,Positive
698,performance good camera pathetic,Negative
699,using handset since one week camera good bt not good mi pro except one day battery back,Neutral
700,good mobile expectations samsung provide fhd display phone though hd e px display display quality excellent mobile company thanks samsung product,Positive
701,packed many features mind blowing great rear camera big gigantic screen blazingly fast blue colour handset mesmerizing great value money go guys never regret,Positive
702,looking good camera also sawsm thanks flipcart,Positive
703,used product day find everything perfect yet screen size eye catching loud clear sound value money aspects considering brand name,Positive
704,price range one best phone display good battery good phone light weight not heavy user play heavy games much go phone everything durability service important,Positive
705,worst battery camera,Negative
706,best phone,Positive
707,delivered time battery backup little low getting drained others awesome theme stylish worth money heating problems looks stylish,Positive
708,phone ok plus point find phone look rest average phone camera quality really bad mean results primary camera worst even rs local phone camera may performs better dual camera name sake indoor pics blurry unclear door pics also ok type husband gave birthday totally unhappy disappointed phone not even display har,Negative
709,display bad aspect ration worst ever face problem watching law resolution vidios also reading books provide hd screen total waste money,Negative
710,camera clarity low gone samsung long year totally wast money samsung dis satisfied time,Neutral
711,using samsung since st drawback phone notification light nice camera display not full hd back cover plastic one least cost samsung easily provide better cover battery backup nice till past experience months using samsung phones see real picture battery overall,Neutral
712,awesome design super display smooth handling slow charging taking long time charge almost hours fill battery,Positive
713,awsome phone,Neutral
714,excellent camera,Positive
715,good performance,Positive
716,worth buying way better mi range phones believe,Positive
717,apart camera useless phone,Negative
718,display excellentcamera superbattery backup mediumtouch smooth,Positive
719,audio quality poor avg samsung,Negative
720,excellent camera display,Positive
721,writing review days use battery good camera best overall good one except processor old delivery days late loved phone though,Positive
722,charing wire shortother wise phone good price button volume lock button display,Positive
723,ok battery needs improved race good service flipkart,Positive
724,battery backup poor u used mobile data battey switch mobile,Negative
725,good purchased phone,Positive
726,taken phone last year july initially phone looks good speed charge battery backup days later taking hrs ful charge giving battery backup half day consider battery back dont take phone,Neutral
727,awesome samsung galaxy super mobile value money camera also awesome,Positive
728,using since last year phone good normal day day use comes gaming phone really bad playing pubg ks difficult processor cheap one hence gameplay laggy,Neutral
729,even free space internal memory ram start hanging cleared cache unwanted junk files observed whenever new updates samsung store minor changes setting phone start getting slow go change phone not provide stability,Neutral
730,bad phone month starting hang today suddenly touch not working,Negative
731,thanks flipcard osam picture quality super amoled display fingerprint fast,Positive
732,good,Positive
733,nice,Positive
734,good mobile price,Positive
735,brilliant camera,Positive
736,nice phone,Positive
737,exellent camera,Neutral
738,great product,Positive
739,bought big billion days offer fast delivery superb packaging good phone,Positive
740,nice,Positive
741,good phone budget,Positive
742,good,Positive
743,good budget,Positive
744,good,Positive
745,camera iz good speaker problem play bass songs speaker vibrates pubg lag goodlooking display good battery not bad,Positive
746,super camera,Positive
747,nice mobile camera best,Positive
748,good picture quality low light,Positive
749,samsung wonderful camera super phon excellent parfromence value money,Positive
750,light sensor not working sd card not reading lost money,Positive
751,best compare j price,Positive
752,fine,Positive
753,nice phone low budget,Positive
754,best phone display coular not showing like almond,Positive
755,best product,Positive
756,word explain phone phone awesome,Positive
757,compare mi phones awesome camera display,Positive
758,k better mobile nice product,Positive
759,amazing imag,Positive
760,overall product good,Positive
761,matte black looks amazing,Positive
762,realy like product brought via flipkart like flipkart face issue delay delivery anyway thanks alote flipkart,Positive
763,satisfied,Positive
764,writing review nearly months usage good quality phone actually not samsung lover overall performance phone good moderate usage battery lasts nearly days lag hanging issue heating issues camera quality awesome bit disappointed display face unlock not great overall value money price range k,Neutral
765,good product,Positive
766,good good product nice,Positive
767,value money luck got phone,Neutral
768,nice display camera less battery backup stars biggest screen display range,Positive
769,overall phone amzing,Neutral
770,best phone supr camera awesome display love,Positive
771,unbelievable im realy happy flipkart thank much flipkart,Positive
772,execelent,Neutral
773,really good product,Positive
774,everage,Neutral
775,speed not prefect,Neutral
776,good experience,Positive
777,product good purchased exchange amount process completed time delivery mobile cannot exchange due scratches want mobile pay exchange amount mobile years old already checked tests verified imei mobile working great want new devices us,Positive
778,awesome,Positive
779,paisa wasool product need write much good things price range mobile,Positive
780,nice phone,Positive
781,poor quality camera,Negative
782,awesome phone samsung always best,Positive
783,product poor,Negative
784,camra sound display finger scaner everthig supper phone,Positive
785,mobile hanging withing days purchased unworthy buy cost jumbling recommend anyone bad samsung,Negative
786,bad mobile hanging phone bought phone days not one month complete hanging flipkart give days return policy return please not buy samsung phone,Negative
787,must buy long lasting battery superb camera awesome back ground blur superb result loud speakers voice heared feets away must buy,Positive
788,nice,Positive
789,good product,Positive
790,exxelent,Neutral
791,excellent mobilebut delivery slow,Positive
792,phone charging slow,Negative
793,price best phone days usage cant find problem phone lacking fast charger handset cause charging time hours rest good,Positive
794,nice phone nice degine nice emi cost,Positive
795,excellent phone value money,Positive
796,samsung looks outstanding camera good big screen recommend buy,Positive
797,camera quality not good dual camera overall performance good,Neutral
798,not mark not quick previous phone gb ram haptic feedback reason purchased phone coz non chinese brand within budget,Negative
799,touch screen not good,Negative
800,good,Positive
801,worst display quality worst camera battery good returned st reason received nd one problem r common problem samsung flipcart service superb dont buy name samsung,Negative
802,go online unboxing reviews please know abc technology giving review example auto brightness enabled using camera need light sensor,Positive
803,overall ok good thing camera highlight,Positive
804,nice,Positive
805,good phone,Positive
806,nic,Neutral
807,please update soon possible,Neutral
808,hangs bit play games gb ram really not expected first place secondly processor tad slow overall good especially camera battery backup,Neutral
809,battery life letdown,Neutral
810,back camera good,Positive
811,super mobile got offer,Positive
812,best market samsung,Positive
813,mobile good flip cart service bad next time want buy mobile products flip kart,Neutral
814,nice kualty verry good device,Positive
815,purchased mobiles one blue black suggest buy black one awesome look feels premium overall samsung samsung best always thanks flipcart,Positive
816,bst phn price samsung,Neutral
817,poor battery performance months usage,Negative
818,nice phone,Positive
819,ok battery capacity bad,Neutral
820,camera quality rare not mobile sensor light,Positive
821,really good phone price k camera battery good,Positive
822,good phone fingerlock not good back camera avarege,Neutral
823,camera awesome display also good overall perfect phone range,Positive
824,ossm phone love,Positive
825,good job,Positive
826,smooth performance nice device,Positive
827,superb product price,Positive
828,camera quality good ram memory also good screen quality not satisfied,Positive
829,value money guy want high end games best camera phone best,Positive
830,display poor,Negative
831,gud mobil camera supar jaust ossam bettery not gud bt ok,Positive
832,display good battery performance also nice overall nice product price,Positive
833,superb quality,Positive
834,amazing products value money,Positive
835,good mobile batery backup good,Positive
836,camera like mp maybe reason j vary price,Neutral
837,nice product,Positive
838,j similar good,Positive
839,awesome nice,Positive
840,nice product first time purchase samsung brand nice nd also budget,Positive
841,bad phone please buy,Negative
842,disappointed camera quality low light rest ok recommend people go galaxy onmax rather,Neutral
843,nice,Positive
844,value money,Neutral
845,nice pic,Positive
846,good,Positive
847,supubbb phone love,Positive
848,best android phone go,Positive
849,black classy,Neutral
850,superb mobile working good battery backup really nice,Positive
851,phone awesome expected delivery slow took days almost support jio sim dual g volte time,Neutral
852,great mobile performance great fabulous product osumn,Positive
853,nice,Positive
