,Review,Polarity
383,guys removed widevine l support recent software updates able stream hd primevideo issue exists may think guys not yet fixed,Neutral
384,chat assistance able help spoke everyone not even aware product functionality not helpful provide incorrect information contradicting company product feature https,Positive
385,note display showing yellow tint months know mobile global company covid pandemic not giving service india please help,Neutral
386,bought samsung handsfree march stopped working sometime visited service centre agreed replace product checking thoroughly however refused replace later p chased weeks notsogoodservice,Neutral
387,bought black yesterday vijaysales got blue one not good colors realised later reaching home solution box says black though,Negative
388,avail studentprogram school students,Neutral
389,mobile samsunga bought phone last month giving lot trouble not good piece service center asking repair work month insane,Negative
390,purchaded th july facing net issue device since idea sim not providing g services issue idea sim issue,Neutral
391,issue refrigerator service center not sending anyone repair contacting customer support last day everyday say someone visit one visit service center not even calling c,Neutral
392,samsung decrease manufacturing quality day yesterday bought phone bina use kare ek din main screen bhar nikal kar aa gayi iski techinalguru mobile ceoleekunhee manufacturingdefect shameonsamsung defectedsamsung https co eflrwzncuc,Neutral
393,perfect phone people good mobile,Positive
394,register rd party insurance provided samsung corporate employees received guide mobile,Neutral
395,third class service samsung washing machine complaint booked part changing asking money service man machine warranty complaint nub pl escalate higher priority pl look support support,Neutral
396,worst service galaxy software update stuck samsung logo went service centre told samsung released corrupt software following continuously since saturday still solution,Negative
397,sim crashes calls issue still remains unsolved,Neutral
398,friend new adapter not working anymore purchased month half ago something,Neutral
399,support team link told technical support team contact shop team tried failed multiple times resolution,Negative
400,appears samsung interest giving svs customer within warranty period passing responsibilities poor show one need careful choosing high end product learnt hard way sg https co ntrfc tw,Negative
401,,Neutral
402,sir phone samsung j max phone screen damage want know screen touch prize,Neutral
403,purchased new mobile th july day one facing calling issue basic feature phone call get auto disconnected every time minutes takes approx minutes get connected,Neutral
404,pathetic service quality engineers fix cousin refrigerator lodged complaint th july replaced compressor however questions remain unanswered https co jaiw czi,Negative
405,bad experience damaged bought july,Negative
406,jagograhakjago consumerforum purchased fridge jul delivery jul followed times amp delivery process started delivered society far amp drag home received damaged unprofessional irr,Neutral
407,device secured knox,Neutral
408,bought usb port not working visited authorised service centre unnao uttar pradesh guy charged replacing part even whn warranty also othrs around found many ppl der facing similar issues cont,Positive
409,india till even days lodging complain,Neutral
410,courtesy guts respond customer complaints,Neutral
411,buy within days purchase send service center touch panel not working came know example similar problem circle poor sales service big mobiles mobile miindiasupport,Negative
412,ramacha vry vry bad services sumsung care better stop ur nubb services dnt make fool people u guyzz irresponsible,Neutral
413,checked area pincode online appointment service not available service centre also inactive right please arrange way solving problem,Neutral
414,please write comments watching video lodged complaint th july replaced compressor however questions remain unanswered https co v qk bejn,Negative
415,facing issue samsung microwave not getting support regards tushar,Neutral
416,hey galaxy j plus not getting updates device whole family fan everyone already got android update freakin like one ui still got update please look,Positive
417,hold breath sit tight days get hands monster new got india leading mp intelligent camera single take gives outputs one monstershot https co cg rv qne,Neutral
418,mobile postion mobile mobileus korea https co gc uvbj fr,Neutral
419,uk samsung active watch counting floors climb disgusting given amount paid cannot trusted health tracking device,Negative
420,case id care less behaviour hp service centre hp support https co smj mldi,Negative
421,jagograhakjago bought new mobile phone galaxy lite https co qoyimpshxp offers available phone among two offers could combined rs instant cashback,Neutral
422,ecomexpress ofc blrcitypolice cpblr telling contact ecom ecom telling contact ecom confirmed not receive courier passing time saying receive product please help,Positive
423,seems authorised service centre repair refrigerator made allowing side technician repair quality parts duplicate refurbished warranty spares,Neutral
424,refrigerators worst every year investing lot money get serviced,Negative
425,watch purchased running customer care faulty watch provided customer services not covid safety procedures submitting watch repairs without using even hey,Neutral
426,placed order online running pillar post cancel get refund pls help,Neutral
427,mobile receiving par cust service frm w order received mobile factory reset screen looks like returned product please send someone pick replacement refund difficult step outside w,Negative
428,tv trying order frame website keep getting following error soft allocation failed fulfilment service contact center chat support help resolve,Negative
429,bought galaxy month within weeks stopped working aware pandemic still service provided,Positive
430,mobile samsungm thus request make coupon valid online purchase also not financially stable invest rs k k via offline medium many phones even unavailable offline like samsungm ki,Positive
431,given assurance number occasions visited store telephonically also th day purchase still waiting replacement forced take legal remedies sent concerns relance,Neutral
432,sir facing keyboard issues typing galaxy phone,Neutral
433,hi ordered device online portal product not delivered yet week,Neutral
434,booked service refrigerator service request result yet,Neutral
435,okay day old green pixel like dot screen also visible heating often minimal use mobile mobileus samsung,Neutral
436,mobile recently purchased phone website handset faulty takes hours charge tried get touch visit customer care asking visit service center kms away plea,Neutral
437,iam glad online service https co ki ddthrcv chat human assistant yesterday due problem washing machine u responded early sendng engineer fix thank,Neutral
438,newsin sharing glaring incident complete failure customerservice customercentricity customerexperience teams display shameful attitude towards loyal customers amp poor ownership closethel,Neutral
439,mobile im facing problem im not installed dual chrome browser another chrome browser option uninstall anyone tell possible hw remove im unbl update,Neutral
440,purchased series mobile amazon order number invoice number del order date technical issue photos mobile invoice number inclose https,Neutral
441,newsin take service ac since last service satisfy service using full equipment like washer ac gets damaged checked bad mukesh,Negative
442,turn vibration notifications mobile idea seriously irritating vibration amp every single notification vibration turnoff helpdesk,Negative
443,wow system follow issuing oppointmnent token ot rd aug allowing service center remain close simple sorry serve purpose waisted time money need pickup drop mobile,Negative
444,dear mobile submitted mobile repair jule morning today aug still mobile not repair service work without mobile humble request u something amp solve problem https co aenatzmmdc,Negative
445,galaxy e fell cm deep water almost dead phone ip really pathetic mobile,Negative
446,mobile not connecting bluetooth,Neutral
447,bought mar since compliants music crystal clear,Neutral
448,planing new fridge gave customer service non existent even make good fridge thoughts buy stupid must v disspointed india,Neutral
449,purchased mobile samsung mobile shop delivered th july item still not received mailed support yesterday please needful regard,Neutral
450,dheerajkr smart microwave magnetron making loud noise also earth leakages started,Neutral
451,split ac done complain days ago response bad complain not done service bad not purchase another samsung ac service bad response bad,Negative
452,regarding service request cancelled due rescheduling pure lie never asked rescheduling fact following speedy resolution please help urgently,Neutral
453,problem persist fresh update galaxy fingerprint reader still slow accurate network reception improved not optimum touch sensitivity needs improved observed minor mis taps lacks single,Neutral
454,every note series phone problem within months usage,Neutral
455,suddenly fingerprint not working unable open whatsapp also due fingerprint sensor https co lb bzpqyix,Negative
456,worst experience lifetime galaxy year started making problems led replace motherboard cost almost half phone error occured new one display issues trust issues,Negative
457,dear tv u cancld st request amp mentioned reason requested rescheduling appointment incorrect engineer inspected tv amp prepared report amp took sign shared details reliancedigital,Neutral
458,know worst ur product bought sma mobile year ago got update march android updated mobile started malfunctioning display gone got corrected service center months ago new parts agai,Negative
459,jagograhakjago exploitation pandemic purchased tab fon th june cafe royapettah chennai defective returned th june driven pillar post denied replacement shocking exploi,Negative
460,mobile recently brought galaxy started facing issues like unnecessary heating lagging etc talked customer care executive said matter humble request see,Negative
461,hi sir madam need relocate samsung ac new home help service,Neutral
462,mobile mobile performance not good many time touch automatically perform voice key also auto perform,Neutral
463,mobile front camera weak mono speaker cheating charger not cheating middle level models recently took problems pandemic want us go customer centres,Negative
464,dear samsung delivery boy contact send massage order galaxy gb ram could not delivered due unavailability location,Negative
465,https co tylxntuna,Neutral
466,yesterday night getting hang restart came service center saw happening majority phones problem company charge us repairment hi mobile,Neutral
467,purchased last year absolute mess since last weeks gave service center last friday,Neutral
468,told not spare parts device n,Neutral
469,family board new spacemax family hub virtual board whole family share special moments photos stickers hand drawn pictures hand written notes keeps updated fun syncing effortlessly smartphone https co lctqgs tqu,Positive
470,hi got new galaxya gb ram gb rom laws week ago updated phone update phone setting not working hanging internal fault set please help gift,Neutral
471,water leaking fridge bought recently pls help fix,Neutral
472,new resetting multiple times day not gamer use minimum apps,Neutral
473,worst experience ever bought smart tv ru cromaretail warranty display went within month complained replacement refund tv came without box sellin,Negative
474,kindly help mobile,Positive
475,amazed see confirmed order fade away online shop customer service clue wonder claim best electronics brand https co kmavxwjzbz,Positive
476,love sumsung,Positive
477,pls see reference issue mobile motherboard processing issue pls replace mobile retrieve data etc,Neutral
478,last months ac not working called customer care many times mailed nothing working,Positive
479,love galaxy mobile phone service,Positive
480,got defective monitor complained month ago every week calling getting answer wait another week get call concerned dept month response,Negative
481,tv ordered delivered damaged pick promised done last days multiple follow ups lead nothing help,Neutral
482,taken tv since last month display not working need support not getting proper response one time say tv not warranty word said tv display warranty telling contact vs https co r zagmkewg,Neutral
483,today bitter experience brought tab gift eventually wanted replace another authorized centre says treated nd hand utmost bitter experience expecting response,Neutral
484,purchased samsung week ago fingerprint scanner not working please replace mobile kind,Positive
485,worst service sr executive customer service team disappointed phone flickering issue software update sr executive said note phones effected due software update service guy not aware issue traveled,Negative
486,freezer hello facing issue fridge cooling raised complaint july since begumpet service center closing service request fake information irresponsive,Negative
487,play pubg mobile samsung,Neutral
488,us sending couple emails answering calls team amp guys postpone dates purchase refridgerator within days face issues seriously samsung please not scam,Negative
489,registered complain washing machine problem month still unattended,Neutral
490,bought phone less year back working gave centre informed part replaced not available get refund due lockdown urgency bought new phone pend,Neutral
491,mobile purchased galaxy nd july manufacturing defect display nothing visible dent phone customer care executive denied provide service warranty kindly l,Positive
492,bought new samsung th july days shows sign much heat charging phone call service centre rejecting replacement bought samsung using xiomi phone due boycott chinese product use goi meity,Neutral
493,pathetic times completed activity upto direct debit registration want order phone finanace following error coming unable process request time apologize inconvenience,Negative
494,bought new tv august goa still not installed badcustomerservice,Neutral
495,brought lit fridge almost one year passed handle fridge come used many refrigerators past never handle come,Neutral
496,purchased new phone oct jan month mother board failed work part replaced jan problem service center asking repair mf defect not getting change,Negative
497,ordered wireless charger july th date not received information processed shipped delivered please look https co pdlhpds ug,Neutral
498,hi mobile service center thane not operational visited week back trying reach contact new phone screen not working black screen issue,Neutral
499,hi called service number told due covid take much longer called regular service engineer coimbatore mr prasad referred us service agency get work done fridge serviced rs next da,Neutral
500,company best,Positive
501,duped samsung tab lite lte offer complain,Neutral
502,really https co cniovv osb think customer suffer much negligence calls response selling goods not providing services days fridge going one wow not,Neutral
503,wishing see something seamlessexperience next iteration galaxy unveils tomorrow power pack devices watch live p ist,Neutral
504,new wi fi enabled wind free acs give total comfort complete control change temperature settings get updates performance energy usage troubleshoot ease smartphone https co hedxyfe,Neutral
505,want buy galaxy tab lite know details,Neutral
506,good offers,Positive
507,dear whatsapp crashed device app taking commands working perfectly phones galaxy variant days old tried restarting phone avail mobile make,Positive
508,facing green tint issue days old galaxy lite even visited service centre not providing solutions please look issue mobile https co lqksut deo,Neutral
509,mobile guys havent resolved issue customer service supervisor says forgot send email outbox week progress without phone boycott https co nk,Neutral
510,service pretends fraud company service centers cheating last one month complaint pending want help problem next,Neutral
511,ordered two products july days update whatsoever call chat support non existant always telling wait hrs amp nothing happens filing complaint cnsmer forum consaff jagograhakjago soon,Negative
512,mobile service given voucher lesser amount need urgent assistance please reply dms,Neutral
513,hi mobile keep restarting able login safe mode also solution https co hrya xf,Positive
514,brought led tv last month model ua accidentally fallen wall mount yesterday display screen broken wanted know cost screen please help tough situation provide discount,Negative
515,love know customer service poor one even reply emails asking help disaster anyone else seeing,Neutral
516,samsung unable catch wifi connection phones great range fast charging not working take hours recharge worst experience handset samsungm connectivity fastcharg,Negative
517,lots time change spin motor washing machine bad weather mom lots problems one care complaint please help,Negative
518,battery draining issue last march handset warranty still samsung not helping given mobile repair service centre told mobile repair days days still not repair phone telling need days,Neutral
519,bill,Neutral
520,want,Neutral
521,phone eye love,Positive
522,brand main point camera quality best,Positive
523,,Neutral
524,looking note bangalore availabe yo please share store details pls,Neutral
525,using since one month battery draining much fast without using mobile use also please solve problem update thank u,Positive
526,got galaxy note facing screen display problem due latest software update need solution asap first time trusted product seeing similar problems listed online many people software u,Positive
527,worst customer service service store care point jayanagar bangalore premium customer not even looking mobile probelm worst,Negative
528,mobile buy online option mobile care warranty extension not working galaxy app dont wanna go service station due civid pls help,Negative
529,mobile recently issue ota update note updating os sim cards not detected upon visiting customer care center rajkot said need change motherbroad went home di,Neutral
530,deeply disappointed attitude service engineer complained since yesterday abt refrigerator amp saying visit friday office near place still unable come service request,Negative
531,issue heating problem noticed issue started since updated new update request please resolve issue hopeful help soon mobile https co pix weviy,Neutral
532,samsungindia not heard complaint paid took phone service center still owe money,Negative
533,hello sir faced high heating issue galaxy device july security update,Neutral
534,one month commitment company mfg defective mobile need ceo act defective products amp stop harassment customer invested hard money product,Negative
535,mobile sad share guess not even month old burst connected charger fumes started coming removed charger immediately burnt fingers bought amazonin,Negative
536,mobile hi galaxy note updated software last week caused sim card not work works phones persists phone n,Neutral
537,one love,Positive
538,mobile hi mob india ever since u launched smart mob india hv mob scores amp entire fam warranty oem cover metal body oxidizing amp coroding really sad must,Neutral
539,mobile really disappointed support service guys given injust bought galaxy ultra white edition trying get buds unfortunately not getting offer,Negative
540,mobile dear u want open authorised sumsung mobile store service centr area please support asap,Neutral
541,lost phone note imei latest location phone attached uppolice dgpup google incident duration lost pm got switched pm august kindly help cmhelpline dmgbnagar https co nn autmyu,Positive
542,unique features galaxym,Positive
543,regret brand worst service online purchase ignore like beggar guess mostly deliver defective products rejected stores amp cheat offers well pathetic customer service unsatisfied,Negative
544,mobile sir mine galaxy phone parchase kiya phone hange kar raha mine india ko call kar raha call nahi lag pa raha h sir please solve problem request regds avinash kumar new delhi,Neutral
545,want know whether j pro getting android one ui hope get reply soon,Neutral
546,placed order website supposed delivered rd july every day see new deliver date website please take action fulfill order,Neutral
547,hey would like help want ask available retail stores want gift father birthday plss tell,Positive
548,surprising many days getting calls ceodesk india even matter yet resolved wondering ceodesk not able resolve difficult,Neutral
549,rakhi make bond even stronger maxing moments thanks new got india leading mp intelligent camera single take go monstershot https co torlpdl gr,Positive
550,sharing issue fourth time amp not even bothered revert service req warranty getting pathetic service need compensation harrasment next level samsung facing issues screen shown pics,Negative
551,purchase thousand months mobile starts hang touch problem completion year mobile display not working service center wants thousand without fault k good going make whole,Positive
552,buyback value per galaxy per store box charger earphones bill scratches device please help,Neutral
553,,Neutral
554,bought new mobile phone model days ago touch bad camera also bad mobile dischages quickly request kindly look problem bad review phone mobile,Negative
555,galaxynote severe heating issues new update urge mobile look issues,Neutral
556,reason july security patch caused major performance lag not able update apps cant video call n major issues note major issues resolvedand also note unpacked sa,Neutral
557,newsin hello team purchased samsung l double door refrigerator convertible model rt k rz hl past one week cooling customer care number not responding please help vivek,Negative
558,two days ago bought samsung mom amazonin wifi calling working,Neutral
559,mobile updating july security patch network issue https co kfszewxlw,Neutral
560,love galaxy,Positive
561,purchased refrigerator model rt jsrfesl tl facing problems product since last year service department least bothered serve solution feel depressed mistake,Negative
562,newsin hi still update get know parts still not delivered pathetic cant repair please replace refrigerator guess faster,Negative
563,please retweet kindly help mobile jagograhakjago bought samsung september phone still warrantyperiod problem restarting past days past shown nearby samsung service,Neutral
564,mobile previously raised concern samsung galaxy z flip defective device assured someone contact resolve issue mr rajesh contacted not responding even people stopped revert,Negative
565,guys selected delhivery courier partner deliver valuable assets customer contact details offline online unethical irresponsible raised concern guys samsung compla,Neutral
566,samsung mobile user last months repaired phone screen june ithas stopped working month authorised service centre not using original products earlier took days mobile serv https co iteuanw wj,Neutral
567,mobile facing signal reception issue samsung since first day purchase network reception much better brand ignorance basic functionality mobile,Positive
568,k worth handset given service centre brigade road bangalore,Positive
569,water logged troubles k charges punishable,Neutral
570,name mahadeva,Neutral
571,details forwarded,Neutral
572,ceoof sir madam deeply hurts tell service center staff engineers not reluctant rip gullible senior citizens parents problematic convertible refrigerator staff keeps,Neutral
573,mobile purchased samsung around weeks back touch screen stopped working even restarting phone think twice purchasing samsung phones,Neutral
574,mobile unpacked bugs https co jzvsncpdrl,Neutral
575,absolutely disappointed bought promised monster battery phone not even charging used months fix issue really high hopes phone,Negative
576,mobile mobile emi iamramnathroy,Neutral
577,new bug latest ota update galaxy lite fix asap https co htvbe xvha,Positive
578,policy dead stuck pixel brand new tv,Neutral
579,please dont cheat customers name covid check washing machine complaint number,Negative
580,mobile samsung nock security available new phone galaxy kindly update,Positive
581,backup phones team needs another days figure solution really disappointed speed service communication levels online support service repair,Negative
582,made huge mistake giving note repair service center ghatkopar east issue related ear sound receiver gt days since submitting phone repair team not able assemble p,Neutral
583,already report issue mobile problem still not rectify try steps suggested even reset phone please solve issue soon possible https co ju pvuimjk,Neutral
584,updated note july patch doesnt detect sim already complaint solutions till mobile,Negative
585,water never buying,Neutral
586,pathetic service start installation request taken confirmation providing urgent service provided still action assigned service center passes responsibility customer care,Negative
587,icicibank icicibank care jagograhakjago consumer please care explain purchase samsung active made th feb not eligible cashback attached snapshot offer doc details related ord,Neutral
588,mobile samsung galaxy mobile phone ruined life past one week suffered like anything given apps update next morning showed like attested photo visiting service,Negative
589,tv samsung smart tv kindly let know sony liv get updated tv keeps showing soon get updated,Positive
590,since week galaxy note getting green tint screen makes difficult read use lock screen unlock becomes normal temporarily software patch fix coming check video https,Negative
591,mobile use since days post last update faxing problem camera click photos shows quick view thumbnail bottom left go galaxy shows total black seems,Neutral
592,love galaxy,Positive
593,contact customer care issues related television,Neutral
594,bought three mobiles last years three mobiles go bad months,Negative
595,mobile one worst services brought mobile days back days usage completely dead approached noida service center proper response service center,Negative
596,last month complaint refrigerator solve issue replacement decision documents submit never take seriously complaint never replace https co yll rbdcb wast warst company service never seen,Negative
597,amazonhelp consumerreports samsung mobile amezon not upto mark charging heating complaint technician visit vish replace cancel give refund amezon wallet,Negative
598,hello friends going buy samsung products think buy samsung products quality not good make fool time trained service centre well https co uesndrzv,Negative
599,kerala smsung led monitor ips screan showing white shadow side screen solve help,Neutral
600,galaxy note lite quality poor since day one overheating problem phone not work properly really upset phone,Neutral
601,contact wakeel ahmad,Neutral
602,battery draining quickly reason behind mah battery battery life mah j core not happy battery performance,Negative
603,include power button,Neutral
604,days buying totally worst bad performance mobile network connectivity,Negative
605,team contact ask investigate matter kindly needful almost week body inform seprate private message also never bother customer,Positive
606,already visited gave mobile replacement nandyal andhra pradesh authorized service center request mobile reslove asap attached bill copy dinesh https co ragbbknjuf,Neutral
607,checking near authorize store informed motherboard not working amp told cost inr new motherboard written many e mail nothing happened sad brand possible,Neutral
608,wait see,Neutral
609,gb version tab lite,Neutral
610,monster looks like anything looks like new comes india leading mp intelli cam single take get outputs one monstershot not https co ymumzglezp,Neutral
611,regarding worst service sent many emails still received support seeking help consumer forum mobile mobileus worstservice https co ku qbwaz,Negative
612,depression harresed services bought smartphone th july defected given information team,Neutral
613,galaxy shop pe kb available hoga,Positive
614,unprofessional sales service ur offering mumbai india u value customers amp pleasure offering sales services ur sales service terrible amp executives novice buying referigerator rm u,Negative
615,new one half month giving battery backup hours usage overheats time hrs ago went authorised service centre denied warranty service due scratches bezel invisible mobile https co fqrvazy,Neutral
616,never buy samsung phone future guys not provide service,Neutral
617,fraud regarding sm mobile requested people buy gadgets specially phone proof fraudness want see proof contact sumitkr gmail co,Positive
618,fed service india would suggest everyone not purchase product trying get refrigerator repaired since many days seniors even contacting,Positive
619,newsroom complain number newsin made mockery problems days replacement repair anything done buying product biggest mistake,Neutral
620,one worst experiences purchasing product e commerce site throwing weird errors trying purchase product whatsapp chat useless website chat associate unable sort problem amp,Negative
621,help issue tv screen gets stuck like mins switching https co kptr ekbei,Neutral
622,amazonin amazonhelp cares ordered washing machine amazon delivered aug kindly arrange technician installation tomorrow asap kindly help urgent,Positive
623,hey closing complaints without even getting touch customer grandparents living without washing machine week completely unable get touch service executive srn,Negative
624,thanks samsungindia world best mobile brand,Positive
625,asim warsi mobile samsung flipkart dear sir booked july product recive july problem set like touch issue times not wrking also hanging issue also done complain fl,Neutral
626,hi proud owner note facing serious issues also checked care issue not resolved pl help,Positive
627,,Neutral
628,really sad service customers concern brand like interested selling new products keep existing customers mercy service given galaxy repair months,Neutral
629,phone samsung charging mai lagane par phone hit hota hai,Neutral
630,mobile revert team awaiting replacement mobile asap breakage activities not mobile motherboard issue cause batch issue motherboard please cont,Neutral
631,please buy product services not good personal experience,Negative
632,ackoinsurance consumer court rsprasad worst phone samsung amp service also ever glass broken amp neither glass provided service centre phone replace reimburse remaining phone amount ask wait month f,Negative
633,purchased hd led smart tv ua te fakxxl th june suddenly voice stopped led team said motherboard need changed passed two weeks team not able solve,Neutral
634,going file cybercrime case samsung com not delivering providing information order initiate refund order f,Neutral
635,mobilei purchased galaxy saudi suddenly phone stop responding hence due lockdown visited mumbai service center regarding phone issue say india product not valid pathetic,Negative
636,idea frame model inches backcin stock indian market,Neutral
637,buds bts edition available stores mumbai,Positive
638,love products especially smart phones bought mobile days ago launched today chance upgrading,Positive
639,extremely unhappy service bought fridge pravin agencies pune th may months buying fridge stopped https co f ifigkqtv not available employees rude help us,Negative
640,dear last update text appearing left upper corner mobile screen think dynamic lockscreen wallpaper kindly fix not look good technicalguruji mobile https co nvcqvlgtzk,Positive
641,hi need technician help washing machine problem bhubaneswar contact,Neutral
642,painful say facing severe harrasment last three months samsung service center durgapur west bengal asking make ac workable still warranty period two service request bearing,Negative
643,ticket bad experience samsung india really samsung changed bad customer service experience delivered empty box paid rs mob pain time waste follow samsung worst logistics engaged,Negative
644,service disgusting guys one week since j bought new washing machine till one team contacted get installed customer care number always shows number exist really indi,Negative
645,samsung ultra phone,Neutral
646,love phone support knox security deciding factor https co zjilcins,Positive
647,complaint month also paid rs advance replacing part response,Negative
648,good evening exynos galaxy got android updates galaxy recieve android galaxy recieve android not,Positive
649,spent close lakh rupees ultra camera click photo properly updates improving anything portraits documents blurry unusable please arrange replacement refund asap,Neutral
650,happened days back lcd broken first time since bought called support team morning amp evening able send technician area resolve issue,Neutral
651,updated note suddenly display changed yellowish horizontal lines overheating also fix galaxynote discoloration note displayissue,Neutral
652,get service request attended,Neutral
653,galaxya gb july airtel sim sim sim sim mobile,Neutral
654,mobile vivo india oppo apple poor service ordered one charging pad st july going dilever rd august dont know possible bcz per status site still approve,Negative
655,customer care working please tell contact samsung customer care,Neutral
656,hello raised compliant almost week back response one pl help based chennai amp compliant number worst service keep giving false commitments,Negative
657,could recommend minimum price range smartphone model w fast charging tight budget need fast charging smartphone full charge hour,Neutral
658,bought samsung lt fridge may yearfrom pune stopped working months staff not https co kgbwyfzb quality rs worth fridge post sale service service staff pune,Positive
659,really awesome,Positive
660,love always galaxy mobile phone service,Positive
661,always best,Positive
662,hi jagograhakjago chasing since may either replacing refund refrigerator received damaged upon delivery raised multiple complaints guys refuse even reply via mail idk done https co e vd b,Neutral
663,done installed new update today screen works like phone warranty anymore looks like fcked please not ok fix thing immediately cannot force users purc,Neutral
664,absolutely pathetic sales service trying cc getting disconnected raised issue refrigerator earlier first said working days saying tat working days joke,Negative
665,whether send updates old flagship phone slow galaxy note get slow even sufficient storage space battery ok,Neutral
666,unluckily fell hand stopped working one month time working home device ruined work nearby service centre number shared switched kindly,Positive
667,mobile using galaxy note phone update phone days latest updated security patch level update phone facing issue like not display imei number simcard not detected,Positive
668,us mobile exynos galaxy tab really unstable since july st security patch applications chrome call duty mobile constantly crash constant annoyance research time,Neutral
669,mobile new phone gone toss within month output audio device not working cannot reach customer care need help,Neutral
670,purchased samsung j max two years back facing many problems phone automatically normal usage days back jio sim not working properly speaker sound dull type quality never accep,Neutral
671,globalpr seems consideration complaint made almost months resolution reply regular follow ups brand not match quality service,Negative
672,flipkart od ac delivered return period installation still not done,Neutral
673,hi team phone not powering call get disconnected please replace phone give new phone product faulty harassing get response drag consumer f,Neutral
674,warranty issue warranty period not getting service service center https co ef indvzy,Neutral
675,stop selling junk fridges india lingering matter defective fridge may year dribbling inside faulty design ready legal action much pmoindia spoiling imag,Neutral
676,samsung love samsung brand,Positive
677,much price samsung please share link,Positive
678,,Neutral
679,company best appliences samsumg home products best,Positive
680,favourite best using samsung many yrs samsung gave best experience,Positive
681,knox security,Neutral
682,samsung provide knox security features earlier missing series smartphone plz confirm,Neutral
683,galaxy,Neutral
684,love,Positive
685,service centre dwarakanagr badly managed last two hours iam waiting service room people irresponsible dont behave properly,Negative
686,hi already raised query ticked id regarding delay order days shiped yet kindly look issue get resolved also share order id dm mobile support,Positive
687,litres model rs r l double door refrigerator purchased months back nearly lakh rupees working days damaged pcb part unavailable one knows terrible product terrible service never,Negative
688,hey samsung shot restarts frequently not able use even minutes happen months use please provide help im contacting another mobile lock,Negative
689,ordered th july mobile going delivered ecomexpress ofc ever going deliver https co majepcopzn,Neutral
690,dear purachase lever u last september days ago ear phone not working physical damage also weak area u also aware kindly help replace,Neutral
691,mobile purchased mm lte watch may cons annoying laggy tizen os poor battery low sound poor band quality poor reaposiveness waste buy watch end teaching u troubleshoo,Negative
692,bought days ago performance poor hangs get restarted automatically sometimes due lock unable visit service centre,Negative
693,hi mobile newsin humble request please go issue take necessary actions not take case feedback upset customer self contradicting delivery process policies endure contrd https co oklv lazg,Neutral
694,service req strange one leading company hv product frm last month pathetic service indeed service boy asked go service station order feeling sorry,Negative
695,mobile purchased oct amazonin days back got hanged gave service nandyal center andhra pradesh bill understood model batches issue mot,Neutral
696,name janmajay kumar mobile address sail city ranchi product model ua nu serial c ndka x dop facing issue since th july,Neutral
697,complain number days one responding ac motor given exchange samsung patna careless giving service please take action,Negative
698,issue note plusss getting worst contacted u multiple times reply,Negative
699,sir mobile android install overheating problems app not open plz resolve problem,Neutral
700,mobile need complaint service center ashok vihar delhi came twice earbuds always saying come tomorrow book appointment havent mention anywhere need book appointment first,Neutral
701,really disappointed shop app support neither k advantage coupons work support chat able resolve contacted multiple times answer disconnection,Neutral
702,bought phone mobile reliancedigital phone worst ever spending k started hanging rd day software updated yet phone extremely slow keeps hanging frequently fooling people cont,Negative
703,mobile camera stopped working exactly completion warranty phone please suggest service center suggested,Neutral
704,hey looking phones k good phone within budget interested buying samsumg bit boycottmadeinchina,Positive
705,estore placed order estore expected delivery th july still not delivered customer care call chat bot clue delivered ticket,Neutral
706,takes responsibility sell products responsibility unrivalled qled tv comes fabulous independence day offers get galaxy,Positive
707,ch soundbar cm subwoofer powerful sound experience give music movies deeper bass fuller range sound bring home soundbar https co rjifxv xlr,Positive
708,facing usb connected disconnected frequent notification problem battery draining fast please provide solution,Neutral
709,please remember buy buckets ac service center stop water leakage newsin ufteryou https co yyifdhh h,Neutral
710,mera device note plus hai usme hardware ka problem vibration nahi kaam kar raha hai waraanty hai care vala koi response nahi le raha hai,Neutral
711,dear mobile mobileus mobileus us mobilesa mobileme uk trying raise complaint getting error message intentional technical glitch different https co bdgebs aee,Neutral
712,service centre closed waiting last months claim warranty per telephonic discuss took application pickup phone place amp response poor customer service,Negative
713,bought samsung galaxy price k security update worst gives month update lots bugs worst software experience samsung never buy phone samsung mobile https co vowwj pnno,Negative
714,iamschaturvedi newsin problem tried refrigerator warranty repaired contact service center nj calling week one answered left many,Neutral
715,please initiate refund order soon possible thank,Neutral
716,hey new evo mz e bw shows warranty official warranty registration website manufacturing warranty ssd years already tried customer support emails use help new called monster nothing comes many unbelievably exciting features,Positive
717,hey mobile thanks quick update note issue solved,Positive
718,mobile type irritating service u people giving customers taken loan paid emi loan closed also got noc dmi finance suddenly phone got lock toda,Negative
719,flipkart ordered fridge flipkart fridge not working technician came unboxed fridge not working delivered july flipkart not approved return yet stop buying online stop,Neutral
720,disappointed w india ctmr svs repairing tab glx gb w futile reason mentioning overseas product amp parts not avble even warranty period repent prchsing high end prdt singapore sg us,Negative
721,really disappointed deal purchasing new mobile purchased th july within days screen speaker gone faulty need wait long queue even paying k,Negative
722,fraud suggesting people buy gadgets specially mobile phones,Positive
723,bought samsung tv ua today stopped working whoa sumsung,Neutral
724,hell wrong latest update note screen faded flickers fix issue soon possible,Neutral
725,series accha hai ya series plz suggest really samsung service continue follow tag still response expect service brand like samsung totally disappointed https co dttmek ggb not collecting eligible phone offered deferred exchange,Negative
726,order id,Neutral
727,raised issue https co v glmeii,Neutral
728,every time get new sevice ticket number company reputation not expected,Neutral
729,j,Neutral
